INVOICE_ID,FINAL_AMOUNT,DISCOUNT_AMOUNT,ISSUE_DATE,ISSUE_TIME,ORDER_ID
I053218,0,0,2010-07-26,13:50:53,O010839
I053219,0,0,2017-08-29,16:57:00,O049774
I053220,0,0,2020-08-15,10:49:06,O030708
I053221,0,0,2010-11-19,15:33:44,O035609
I053222,0,0,2012-09-11,13:23:56,O062149
I053223,0,0,2023-07-04,13:14:00,O037598
I053224,0,0,2023-04-19,12:35:00,O086701
I053225,0,0,2014-02-15,08:20:00,O076562
I053226,0,0,2022-09-08,15:13:00,O004256
I053227,0,0,2024-10-25,20:49:25,O048175
I053228,0,0,2004-08-04,13:32:00,O016814
I053229,0,0,2008-03-08,16:41:15,O031889
I053230,0,0,2023-03-06,15:45:01,O049813
I053231,0,0,2009-03-28,16:09:00,O060649
I053232,0,0,2011-07-12,12:09:00,O000276
I053233,0,0,2019-12-08,16:16:00,O030900
I053234,0,0,2021-06-07,13:49:00,O038655
I053235,0,0,2024-10-08,16:07:00,O039309
I053236,0,0,2006-08-03,09:42:00,O068395
I053237,0,0,2020-10-15,09:44:00,O092734
I053238,0,0,2023-09-22,08:53:54,O082482
I053239,0,0,2024-02-27,14:00:32,O072885
I053240,0,0,2024-02-23,13:37:36,O024729
I053241,0,0,2004-08-02,09:27:40,O085035
I053242,0,0,2024-09-13,18:19:00,O096238
I053243,0,0,2008-10-20,15:56:00,O036085
I053244,0,0,2008-10-04,09:56:35,O026882
I053245,0,0,2014-07-26,14:39:04,O035070
I053246,0,0,2024-07-15,12:14:16,O031135
I053247,0,0,2006-02-16,09:35:51,O074002
I053248,0,0,2022-11-30,06:34:00,O089920
I053249,0,0,2019-06-22,12:03:11,O033074
I053250,0,0,2014-05-28,11:27:24,O054787
I053251,0,0,2022-07-29,10:54:00,O088867
I053252,0,0,2016-06-07,10:11:20,O031579
I053253,0,0,2001-12-07,10:54:59,O067359
I053254,0,0,2021-10-07,06:31:12,O047288
I053255,0,0,2018-10-23,10:53:40,O043583
I053256,0,0,2009-02-05,16:25:00,O044179
I053257,0,0,2021-10-10,06:53:57,O096848
I053258,0,0,2022-10-08,13:33:12,O055410
I053259,0,0,2001-04-04,06:45:00,O033970
I053260,0,0,2024-03-16,06:40:00,O087714
I053261,0,0,2007-11-07,16:54:36,O070788
I053262,0,0,2018-02-02,06:20:38,O096286
I053263,0,0,2017-08-11,17:26:00,O023408
I053264,0,0,2018-05-09,07:46:43,O003663
I053265,0,0,2023-08-30,13:23:18,O049980
I053266,0,0,2023-11-01,07:41:00,O050405
I053267,0,0,2024-06-16,15:31:46,O085089
I053268,0,0,2024-10-16,17:04:00,O049891
I053269,0,0,2011-02-22,15:32:00,O084521
I053270,0,0,2004-08-03,14:24:00,O009152
I053271,0,0,2004-04-25,15:16:44,O066967
I053272,0,0,2023-05-19,15:39:19,O061279
I053273,0,0,2013-09-04,16:26:08,O018874
I053274,0,0,2017-04-23,16:29:12,O056057
I053275,0,0,2022-01-19,18:02:30,O034063
I053276,0,0,2017-06-19,11:08:20,O045751
I053277,0,0,2012-02-09,15:34:30,O093456
I053278,0,0,2023-01-28,07:28:00,O085730
I053279,0,0,2017-08-10,06:46:40,O048693
I053280,0,0,2022-11-29,12:15:00,O003155
I053281,0,0,2004-09-08,07:00:45,O067576
I053282,0,0,2021-04-20,18:14:40,O033778
I053283,0,0,2013-05-27,15:05:43,O019595
I053284,0,0,2023-06-29,16:02:42,O072931
I053285,0,0,2024-12-03,13:54:10,O055465
I053286,0,0,2022-08-07,10:20:57,O036768
I053287,0,0,2009-09-06,14:42:56,O008750
I053288,0,0,2005-09-07,07:15:37,O001783
I053289,0,0,2023-11-08,16:27:38,O004412
I053290,0,0,2020-07-05,11:28:00,O023893
I053291,0,0,2023-09-11,14:40:15,O066182
I053292,0,0,2024-11-04,13:48:00,O034917
I053293,0,0,2013-01-09,18:53:37,O053830
I053294,0,0,2013-01-02,16:47:49,O000307
I053295,0,0,2023-12-21,17:56:21,O083268
I053296,0,0,2023-08-25,10:28:45,O024569
I053297,0,0,2022-05-09,18:31:01,O039248
I053298,0,0,2020-09-25,10:53:20,O018251
I053299,0,0,2023-05-13,06:31:00,O014877
I053300,0,0,2017-11-18,10:44:02,O001667
I053301,0,0,2023-05-05,12:29:00,O048979
I053302,0,0,2010-02-25,09:11:20,O098953
I053303,0,0,2019-05-08,12:52:00,O011651
I053304,0,0,2024-12-17,10:50:00,O002970
I053305,0,0,2009-09-20,06:58:29,O057370
I053306,0,0,2015-12-16,09:03:21,O064208
I053307,0,0,2019-12-12,08:45:34,O034573
I053308,0,0,2021-12-06,06:48:00,O044635
I053309,0,0,2011-05-21,15:08:00,O015732
I053310,0,0,2014-03-06,07:01:00,O049276
I053311,0,0,2012-09-14,14:01:19,O043795
I053312,0,0,2019-04-27,16:04:00,O034312
I053313,0,0,2019-06-30,17:07:36,O010243
I053314,0,0,2016-07-14,07:26:00,O038559
I053315,0,0,2023-12-10,13:39:00,O038992
I053316,0,0,2016-09-19,09:51:01,O001419
I053317,0,0,2023-10-06,08:27:00,O077496
I053318,0,0,2015-10-14,07:45:00,O078628
I053319,0,0,2024-11-28,15:44:56,O028114
I053320,0,0,2021-02-16,15:32:14,O076327
I053321,0,0,2021-01-18,11:56:59,O077394
I053322,0,0,2017-06-15,06:36:00,O081504
I053323,0,0,2021-09-28,12:46:28,O026470
I053324,0,0,2021-10-23,17:19:24,O094327
I053325,0,0,2022-12-22,09:58:00,O048051
I053326,0,0,2023-07-23,07:36:12,O080043
I053327,0,0,2024-04-07,18:24:00,O079866
I053328,0,0,2011-05-11,12:02:00,O039629
I053329,0,0,2021-09-11,15:58:41,O042986
I053330,0,0,2020-10-08,08:32:00,O000816
I053331,0,0,2024-07-24,14:46:39,O075155
I053332,0,0,2017-05-11,12:43:00,O070005
I053333,0,0,2013-03-25,12:12:36,O008037
I053334,0,0,2012-11-15,11:08:00,O050868
I053335,0,0,2012-09-26,15:42:00,O084297
I053336,0,0,2020-11-09,14:02:57,O002541
I053337,0,0,2006-03-04,17:58:51,O032412
I053338,0,0,2023-05-30,16:26:00,O056710
I053339,0,0,2020-12-02,10:22:00,O048746
I053340,0,0,2013-06-07,08:32:00,O040897
I053341,0,0,2024-04-05,16:40:17,O054981
I053342,0,0,2019-05-09,07:48:52,O095119
I053343,0,0,2011-11-02,17:36:00,O081761
I053344,0,0,2023-02-06,13:45:06,O007681
I053345,0,0,2018-05-29,08:57:37,O087502
I053346,0,0,2018-07-26,08:21:00,O059269
I053347,0,0,2020-11-30,18:28:46,O000845
I053348,0,0,2017-07-09,12:15:56,O006492
I053349,0,0,2023-12-09,18:24:08,O077009
I053350,0,0,2018-05-08,11:50:00,O059746
I053351,0,0,2024-03-08,17:53:50,O089437
I053352,0,0,2021-03-14,11:02:46,O068745
I053353,0,0,2019-12-26,17:51:48,O029492
I053354,0,0,2014-03-11,22:35:45,O060115
I053355,0,0,2023-05-20,07:16:00,O023007
I053356,0,0,2017-03-02,08:26:30,O053165
I053357,0,0,2024-06-27,16:04:00,O067237
I053358,0,0,2023-07-09,06:31:00,O095314
I053359,0,0,2024-10-25,07:26:00,O072132
I053360,0,0,2020-01-27,07:50:00,O013014
I053361,0,0,2019-08-18,13:20:11,O022816
I053362,0,0,2021-02-20,07:42:23,O085300
I053363,0,0,2021-05-07,09:53:21,O053528
I053364,0,0,2023-02-14,13:39:16,O027499
I053365,0,0,2017-01-01,17:19:00,O053119
I053366,0,0,2023-04-14,13:41:00,O089473
I053367,0,0,2013-03-07,15:53:00,O064673
I053368,0,0,2024-02-26,16:16:00,O051070
I053369,0,0,2024-06-03,08:22:00,O098079
I053370,0,0,1999-12-11,13:13:53,O027750
I053371,0,0,2022-05-14,14:30:00,O048733
I053372,0,0,2023-04-20,11:07:00,O043186
I053373,0,0,2023-03-31,17:51:37,O023837
I053374,0,0,2022-05-02,18:46:00,O083956
I053375,0,0,2023-01-06,12:40:40,O011967
I053376,0,0,2024-10-19,07:16:00,O020179
I053377,0,0,2020-02-29,10:34:11,O083239
I053378,0,0,2014-10-13,08:14:00,O058387
I053379,0,0,2018-03-15,12:32:00,O088660
I053380,0,0,2021-07-16,08:30:00,O046199
I053381,0,0,2008-09-17,13:15:10,O011716
I053382,0,0,2011-10-05,11:00:03,O072674
I053383,0,0,2023-08-14,14:39:45,O039939
I053384,0,0,2020-05-22,08:03:00,O097453
I053385,0,0,2013-08-20,17:36:16,O062133
I053386,0,0,2018-09-30,06:47:00,O000634
I053387,0,0,2010-09-17,09:08:00,O034397
I053388,0,0,2013-03-12,10:06:02,O066020
I053389,0,0,2014-10-20,10:40:00,O039493
I053390,0,0,2024-10-21,16:30:00,O042274
I053391,0,0,2024-08-21,06:51:00,O074790
I053392,0,0,2024-06-22,14:39:00,O098679
I053393,0,0,2019-12-29,08:28:37,O029883
I053394,0,0,2017-04-09,15:27:52,O045653
I053395,0,0,2017-05-31,16:50:11,O019175
I053396,0,0,2024-01-19,16:53:00,O063479
I053397,0,0,2017-01-12,15:21:00,O088120
I053398,0,0,2023-01-09,09:00:57,O073153
I053399,0,0,2012-12-01,15:16:00,O005269
I053400,0,0,2010-11-01,12:50:42,O062606
I053401,0,0,2022-12-30,17:15:31,O029651
I053402,0,0,2024-07-21,14:27:34,O020563
I053403,0,0,2021-02-20,13:02:23,O036022
I053404,0,0,2002-11-25,14:40:06,O008884
I053405,0,0,2024-07-12,11:32:10,O053986
I053406,0,0,2024-06-01,08:01:00,O008815
I053407,0,0,2024-05-28,06:35:00,O049487
I053408,0,0,2024-11-29,12:39:00,O009460
I053409,0,0,2023-03-17,16:58:00,O060193
I053410,0,0,2021-06-30,17:20:00,O001508
I053411,0,0,2009-03-26,11:48:38,O066214
I053412,0,0,2009-10-22,15:54:27,O005461
I053413,0,0,2023-04-06,12:30:00,O090495
I053414,0,0,2021-07-16,15:51:10,O064235
I053415,0,0,2014-09-24,09:43:00,O026432
I053416,0,0,2024-09-24,14:04:42,O000822
I053417,0,0,2011-06-13,11:16:00,O026594
I053418,0,0,2023-10-04,10:24:00,O069049
I053419,0,0,2022-11-23,14:43:13,O005556
I053420,0,0,2021-04-01,09:09:20,O071674
I053421,0,0,2014-03-20,07:16:00,O021997
I053422,0,0,2018-06-23,17:00:00,O053618
I053423,0,0,2012-02-28,07:31:00,O055719
I053424,0,0,2009-10-18,17:25:09,O038650
I053425,0,0,2012-09-25,08:50:12,O001128
I053426,0,0,2022-11-06,11:58:00,O036720
I053427,0,0,2022-09-27,07:47:00,O023675
I053428,0,0,2019-10-22,13:48:18,O083803
I053429,0,0,2018-09-10,13:52:11,O075060
I053430,0,0,2020-10-29,14:43:44,O030485
I053431,0,0,2018-05-30,06:33:00,O058704
I053432,0,0,2023-10-28,13:32:00,O018668
I053433,0,0,2008-06-21,12:08:00,O092736
I053434,0,0,2020-12-08,18:57:00,O079864
I053435,0,0,2024-01-22,12:34:16,O043993
I053436,0,0,2005-06-02,15:01:29,O051764
I053437,0,0,2024-12-11,07:23:20,O087428
I053438,0,0,2018-03-06,18:57:00,O012142
I053439,0,0,2013-01-02,17:27:17,O074205
I053440,0,0,2013-06-04,17:49:35,O028614
I053441,0,0,2009-07-12,16:07:57,O011752
I053442,0,0,2004-08-31,09:25:32,O002685
I053443,0,0,2006-10-18,11:47:00,O078219
I053444,0,0,2023-06-09,17:18:13,O083261
I053445,0,0,2023-12-13,18:16:28,O092735
I053446,0,0,2022-12-20,11:03:50,O087112
I053447,0,0,2002-07-29,16:54:35,O078661
I053448,0,0,2011-03-12,09:16:05,O091444
I053449,0,0,2021-10-14,16:19:03,O007841
I053450,0,0,2022-04-06,06:43:00,O093956
I053451,0,0,2015-12-21,10:57:00,O069843
I053452,0,0,2024-02-10,16:05:26,O080783
I053453,0,0,2021-04-30,08:55:00,O089593
I053454,0,0,2023-05-15,14:01:00,O024650
I053455,0,0,2024-11-21,10:32:00,O053868
I053456,0,0,2012-02-22,12:44:57,O011823
I053457,0,0,2023-11-01,11:50:10,O085099
I053458,0,0,2020-06-20,13:12:35,O063161
I053459,0,0,2016-08-14,13:48:00,O085962
I053460,0,0,2021-02-16,09:43:48,O089231
I053461,0,0,2020-10-03,16:31:32,O098903
I053462,0,0,2024-08-04,14:28:00,O099917
I053463,0,0,2012-01-22,15:54:40,O097563
I053464,0,0,2014-09-15,09:50:20,O076916
I053465,0,0,2017-05-25,17:35:59,O051468
I053466,0,0,2015-05-04,12:47:02,O035425
I053467,0,0,2015-01-01,14:31:00,O043268
I053468,0,0,2013-12-21,17:33:50,O026052
I053469,0,0,2024-08-21,07:40:00,O043570
I053470,0,0,2014-07-20,08:52:00,O041672
I053471,0,0,2022-07-28,18:22:00,O088867
I053472,0,0,2016-01-10,16:36:44,O058270
I053473,0,0,2022-10-29,09:29:36,O051704
I053474,0,0,2024-08-03,17:21:41,O095666
I053475,0,0,2007-06-22,10:53:35,O067581
I053476,0,0,2015-12-30,06:32:34,O100334
I053477,0,0,2018-03-21,10:59:32,O095703
I053478,0,0,2020-02-23,17:25:03,O099510
I053479,0,0,2023-04-30,07:08:15,O004615
I053480,0,0,2013-02-05,16:53:39,O097691
I053481,0,0,2015-12-12,11:03:58,O048260
I053482,0,0,2015-06-10,09:50:38,O059975
I053483,0,0,2012-10-07,09:06:00,O057471
I053484,0,0,2024-09-27,18:45:18,O043653
I053485,0,0,2024-10-05,15:57:33,O022893
I053486,0,0,2023-05-22,11:34:02,O008712
I053487,0,0,2021-11-02,17:42:00,O066918
I053488,0,0,2024-10-31,11:54:00,O040210
I053489,0,0,2021-09-19,09:17:00,O045279
I053490,0,0,2021-05-29,12:42:00,O013017
I053491,0,0,2012-08-13,09:48:00,O070258
I053492,0,0,2020-06-17,12:39:00,O015134
I053493,0,0,2024-09-14,10:38:00,O032897
I053494,0,0,2024-05-16,16:00:58,O072977
I053495,0,0,2019-05-14,13:50:25,O040175
I053496,0,0,2024-12-08,18:40:15,O086112
I053497,0,0,2024-09-21,10:35:00,O081204
I053498,0,0,2024-06-19,17:32:00,O073313
I053499,0,0,2010-12-31,16:18:00,O092147
I053500,0,0,2008-07-13,11:27:00,O069415
I053501,0,0,2019-10-23,12:04:13,O059719
I053502,0,0,2022-11-20,09:40:00,O007871
I053503,0,0,2011-12-08,08:33:21,O074309
I053504,0,0,2013-08-08,11:37:23,O032526
I053505,0,0,2010-07-31,17:22:00,O043190
I053506,0,0,2014-06-15,16:07:59,O082425
I053507,0,0,2019-02-06,18:28:43,O015870
I053508,0,0,2023-05-27,10:39:00,O026260
I053509,0,0,2024-03-07,10:54:15,O074272
I053510,0,0,2021-11-28,09:09:31,O041141
I053511,0,0,2024-08-26,10:36:00,O073142
I053512,0,0,2023-05-10,07:45:49,O081399
I053513,0,0,2024-08-31,18:20:01,O011937
I053514,0,0,2024-07-09,08:27:00,O047538
I053515,0,0,2024-05-18,18:16:30,O024819
I053516,0,0,2012-04-21,17:53:00,O072105
I053517,0,0,2021-03-10,18:35:00,O095850
I053518,0,0,2024-06-10,07:18:36,O042680
I053519,0,0,2005-01-12,07:34:00,O031786
I053520,0,0,2022-11-05,13:44:00,O047475
I053521,0,0,2022-02-19,17:02:12,O024584
I053522,0,0,2022-07-12,09:51:22,O063809
I053523,0,0,2018-12-26,09:34:00,O001580
I053524,0,0,2015-03-12,07:15:00,O058263
I053525,0,0,2011-08-04,12:55:35,O096021
I053526,0,0,2021-07-30,16:50:18,O006251
I053527,0,0,2022-09-18,12:18:54,O049931
I053528,0,0,2023-03-05,08:45:25,O071916
I053529,0,0,2024-10-11,17:50:22,O074035
I053530,0,0,2001-03-25,08:27:00,O044510
I053531,0,0,2022-01-20,16:50:45,O036159
I053532,0,0,2023-12-29,18:55:00,O016391
I053533,0,0,2024-05-10,17:54:00,O013853
I053534,0,0,2023-02-07,18:53:46,O098861
I053535,0,0,2021-12-28,17:23:41,O100868
I053536,0,0,2024-11-04,06:38:00,O036220
I053537,0,0,2023-09-04,16:32:33,O010565
I053538,0,0,2023-09-09,11:45:00,O039550
I053539,0,0,2023-06-07,09:12:00,O048566
I053540,0,0,2020-04-12,17:10:00,O032769
I053541,0,0,2016-09-06,14:36:40,O019367
I053542,0,0,2024-11-20,14:14:00,O038588
I053543,0,0,2024-06-12,16:29:00,O048144
I053544,0,0,2019-11-27,08:03:00,O010585
I053545,0,0,2017-01-07,08:33:28,O065483
I053546,0,0,2024-09-13,14:25:25,O091418
I053547,0,0,2005-10-18,08:33:00,O025654
I053548,0,0,2017-07-12,08:21:00,O089157
I053549,0,0,2018-07-07,13:54:45,O100101
I053550,0,0,2023-06-20,16:04:14,O024384
I053551,0,0,2023-03-09,06:35:00,O018698
I053552,0,0,2023-03-15,11:32:00,O020039
I053553,0,0,2008-11-06,15:19:08,O053180
I053554,0,0,2020-03-12,16:29:36,O008653
I053555,0,0,2023-06-26,11:58:18,O080676
I053556,0,0,2023-09-10,16:36:00,O057384
I053557,0,0,2024-09-22,18:14:00,O016009
I053558,0,0,2023-10-08,07:36:00,O005762
I053559,0,0,2021-02-04,16:35:00,O022691
I053560,0,0,2015-08-14,06:58:00,O030020
I053561,0,0,2022-09-15,16:11:36,O070796
I053562,0,0,2014-03-15,18:19:04,O079189
I053563,0,0,2023-04-09,11:14:00,O065981
I053564,0,0,2012-06-03,18:38:00,O018848
I053565,0,0,2022-12-16,15:13:40,O027486
I053566,0,0,2021-12-25,11:39:24,O030336
I053567,0,0,2020-06-06,11:44:47,O013352
I053568,0,0,2024-06-27,12:37:00,O075033
I053569,0,0,2015-12-23,13:02:00,O028249
I053570,0,0,2023-06-07,12:21:28,O096629
I053571,0,0,2022-06-27,13:19:00,O078654
I053572,0,0,2002-11-28,17:01:27,O009465
I053573,0,0,2024-07-20,16:08:00,O094929
I053574,0,0,2022-08-18,17:26:52,O054056
I053575,0,0,2011-02-17,12:53:24,O005906
I053576,0,0,2013-02-07,06:44:00,O065703
I053577,0,0,2024-09-08,11:30:00,O028670
I053578,0,0,2012-08-22,14:02:00,O086165
I053579,0,0,2021-02-14,10:16:00,O085338
I053580,0,0,2017-05-01,17:16:19,O003143
I053581,0,0,2002-12-29,16:38:23,O012082
I053582,0,0,2021-06-23,07:48:44,O000729
I053583,0,0,2024-08-31,07:38:00,O056886
I053584,0,0,2017-04-09,11:11:08,O011423
I053585,0,0,2021-01-31,17:17:48,O064483
I053586,0,0,2009-05-01,07:33:00,O057190
I053587,0,0,1999-11-26,16:40:00,O079573
I053588,0,0,2004-05-09,07:56:00,O027125
I053589,0,0,2020-11-09,12:06:47,O010185
I053590,0,0,2020-05-16,06:07:00,O011982
I053591,0,0,2017-01-20,09:24:00,O031015
I053592,0,0,2013-06-18,14:41:00,O051888
I053593,0,0,2024-03-01,15:45:46,O055678
I053594,0,0,2011-04-11,13:58:00,O041098
I053595,0,0,2021-06-07,10:50:11,O082794
I053596,0,0,2021-08-19,16:41:00,O046291
I053597,0,0,2021-11-21,13:35:56,O030190
I053598,0,0,2020-01-25,12:37:00,O032608
I053599,0,0,2003-12-15,07:14:00,O028821
I053600,0,0,2022-11-24,07:31:00,O010429
I053601,0,0,2023-03-23,12:24:00,O073104
I053602,0,0,2002-01-09,10:00:25,O094815
I053603,0,0,2015-05-22,16:47:12,O063052
I053604,0,0,2013-11-01,16:34:50,O059884
I053605,0,0,2021-07-06,11:52:27,O055604
I053606,0,0,2024-03-11,13:15:50,O037544
I053607,0,0,2023-06-10,10:00:32,O005306
I053608,0,0,2024-05-24,15:13:00,O037338
I053609,0,0,2022-08-12,13:39:36,O091339
I053610,0,0,1999-03-09,16:04:00,O099143
I053611,0,0,2015-12-14,10:47:54,O088275
I053612,0,0,2020-02-05,10:29:00,O058676
I053613,0,0,2024-02-28,14:41:00,O020367
I053614,0,0,2019-03-17,08:19:00,O018304
I053615,0,0,2014-09-11,11:17:03,O032360
I053616,0,0,2018-10-06,15:07:00,O027052
I053617,0,0,2024-08-21,15:00:00,O099588
I053618,0,0,2022-12-22,15:45:00,O023316
I053619,0,0,2006-11-21,06:32:32,O027113
I053620,0,0,2024-12-11,11:21:53,O089905
I053621,0,0,2016-07-22,14:38:00,O046195
I053622,0,0,2024-04-07,17:36:00,O095966
I053623,0,0,2015-11-14,07:22:00,O089699
I053624,0,0,2021-05-24,13:35:00,O014799
I053625,0,0,2018-11-30,14:47:00,O080194
I053626,0,0,2023-06-14,11:16:00,O047867
I053627,0,0,2020-08-28,16:40:11,O100753
I053628,0,0,2015-03-30,12:48:00,O074456
I053629,0,0,2017-11-16,11:22:00,O043494
I053630,0,0,2019-06-06,09:09:00,O033321
I053631,0,0,2023-10-25,10:08:00,O097753
I053632,0,0,2024-09-15,13:17:03,O010606
I053633,0,0,2019-11-24,14:10:09,O088958
I053634,0,0,2008-01-15,18:58:17,O047458
I053635,0,0,2016-02-11,18:06:00,O066700
I053636,0,0,2024-05-09,12:56:30,O025777
I053637,0,0,2020-08-22,18:56:14,O053807
I053638,0,0,2022-10-15,08:43:00,O087968
I053639,0,0,2022-02-18,16:08:01,O046991
I053640,0,0,2014-11-14,17:19:00,O048795
I053641,0,0,2023-05-19,13:49:22,O075000
I053642,0,0,2023-04-24,11:05:00,O040857
I053643,0,0,2013-12-13,16:36:19,O080185
I053644,0,0,2005-02-21,13:23:00,O013091
I053645,0,0,2015-11-06,08:17:00,O077585
I053646,0,0,2017-11-23,08:32:00,O041292
I053647,0,0,2020-01-18,10:02:00,O029588
I053648,0,0,2023-10-20,14:16:00,O069865
I053649,0,0,2024-12-13,15:58:00,O094478
I053650,0,0,2011-11-27,09:33:00,O012700
I053651,0,0,2023-09-22,10:33:00,O093071
I053652,0,0,2024-05-16,06:52:00,O050925
I053653,0,0,2020-11-16,09:07:00,O000885
I053654,0,0,2023-09-05,17:47:12,O077851
I053655,0,0,2015-09-30,07:33:00,O019952
I053656,0,0,2024-08-31,18:20:34,O052145
I053657,0,0,2012-12-09,13:22:00,O052473
I053658,0,0,2016-11-01,06:55:00,O073457
I053659,0,0,2022-09-06,14:32:50,O022081
I053660,0,0,2024-02-14,08:32:32,O010805
I053661,0,0,2011-11-03,16:53:47,O076183
I053662,0,0,2024-10-13,14:09:08,O076060
I053663,0,0,2007-03-21,18:51:00,O078886
I053664,0,0,2016-01-23,11:49:40,O004332
I053665,0,0,2012-10-15,09:15:00,O037197
I053666,0,0,2017-05-06,15:41:43,O031971
I053667,0,0,2011-05-19,09:36:00,O037237
I053668,0,0,2024-08-16,10:08:57,O069947
I053669,0,0,2017-10-03,10:33:58,O046769
I053670,0,0,2024-03-19,08:17:06,O025763
I053671,0,0,2024-06-12,13:56:41,O064107
I053672,0,0,2008-03-28,09:13:54,O029915
I053673,0,0,2024-07-29,11:09:39,O049787
I053674,0,0,2024-11-16,18:58:42,O005625
I053675,0,0,2013-01-16,09:35:00,O090880
I053676,0,0,2023-12-01,10:32:00,O061993
I053677,0,0,2024-01-09,14:31:00,O000922
I053678,0,0,2018-08-09,18:19:06,O054678
I053679,0,0,2018-05-02,17:35:00,O061110
I053680,0,0,2024-09-25,18:10:54,O027174
I053681,0,0,2024-08-23,13:08:00,O019513
I053682,0,0,2017-07-23,07:12:00,O076284
I053683,0,0,2024-08-18,16:26:16,O023253
I053684,0,0,2015-11-24,09:11:14,O063273
I053685,0,0,2013-08-09,14:55:43,O098774
I053686,0,0,2023-03-06,16:35:01,O045901
I053687,0,0,2019-12-16,06:33:00,O068079
I053688,0,0,2014-08-28,18:40:00,O077286
I053689,0,0,2010-12-16,13:57:35,O085190
I053690,0,0,2010-11-01,12:50:42,O062606
I053691,0,0,2015-03-27,16:16:00,O047715
I053692,0,0,2024-08-16,10:08:57,O069947
I053693,0,0,2023-04-20,18:17:29,O082575
I053694,0,0,2024-04-08,17:58:19,O080871
I053695,0,0,2021-03-02,18:15:13,O076592
I053696,0,0,2014-08-28,10:34:33,O029075
I053697,0,0,2020-10-05,08:01:00,O042378
I053698,0,0,2019-04-25,17:33:38,O031905
I053699,0,0,2020-05-28,18:12:26,O045259
I053700,0,0,2010-12-20,17:33:00,O003981
I053701,0,0,2022-10-19,16:58:12,O000439
I053702,0,0,2020-05-08,07:27:00,O066953
I053703,0,0,2022-05-22,11:26:30,O081498
I053704,0,0,2023-08-11,06:42:03,O075154
I053705,0,0,2024-06-16,12:00:03,O018796
I053706,0,0,2022-07-02,12:25:00,O036285
I053707,0,0,2022-04-05,14:51:00,O005752
I053708,0,0,2022-05-12,07:08:57,O009053
I053709,0,0,2024-11-07,10:08:00,O026165
I053710,0,0,2022-08-03,08:23:46,O071218
I053711,0,0,2024-08-20,07:15:00,O022277
I053712,0,0,2021-06-03,18:58:00,O015012
I053713,0,0,2016-07-23,13:50:00,O093710
I053714,0,0,2016-01-05,18:31:00,O070086
I053715,0,0,2010-01-03,13:32:00,O097023
I053716,0,0,2021-09-26,08:20:00,O051671
I053717,0,0,2018-05-26,07:24:08,O093276
I053718,0,0,2019-03-01,18:23:10,O084783
I053719,0,0,2020-07-27,10:45:00,O045091
I053720,0,0,2016-02-18,16:29:33,O063472
I053721,0,0,2014-02-10,15:35:00,O060230
I053722,0,0,2022-10-04,07:43:51,O072655
I053723,0,0,2018-03-10,10:52:10,O088081
I053724,0,0,2014-07-10,16:23:00,O062257
I053725,0,0,2014-02-28,13:39:00,O056013
I053726,0,0,2016-04-19,14:41:03,O072729
I053727,0,0,2017-12-25,13:44:00,O040522
I053728,0,0,2024-09-15,12:28:03,O024400
I053729,0,0,2020-03-11,17:04:22,O081305
I053730,0,0,2017-05-28,15:57:00,O065085
I053731,0,0,2024-12-06,09:19:00,O077125
I053732,0,0,2001-07-01,18:28:00,O074265
I053733,0,0,2020-11-21,14:46:00,O033475
I053734,0,0,2021-10-04,17:31:18,O068269
I053735,0,0,2021-02-21,08:54:57,O054825
I053736,0,0,2021-12-07,08:19:21,O078983
I053737,0,0,2023-07-14,12:50:28,O048046
I053738,0,0,2022-10-28,13:14:11,O079783
I053739,0,0,2019-10-16,12:49:00,O001961
I053740,0,0,2021-03-15,08:27:00,O067696
I053741,0,0,2017-03-22,12:15:00,O020103
I053742,0,0,2014-02-06,17:04:00,O021933
I053743,0,0,2013-10-31,09:39:21,O041607
I053744,0,0,1998-02-04,06:51:00,O030458
I053745,0,0,2024-03-27,17:55:00,O053129
I053746,0,0,2024-11-13,16:24:23,O007104
I053747,0,0,2022-11-07,09:41:38,O074517
I053748,0,0,2023-07-25,15:39:00,O051986
I053749,0,0,2024-09-28,06:57:00,O086233
I053750,0,0,2023-05-09,12:02:00,O015592
I053751,0,0,2019-04-18,07:17:00,O073777
I053752,0,0,2022-05-22,07:38:35,O008428
I053753,0,0,2024-12-12,18:14:00,O021979
I053754,0,0,2021-09-03,14:42:45,O002805
I053755,0,0,2012-03-12,16:51:00,O047454
I053756,0,0,2021-11-21,11:58:00,O028994
I053757,0,0,2024-07-06,16:53:00,O063150
I053758,0,0,2016-12-15,09:20:00,O058166
I053759,0,0,2011-04-02,09:41:00,O094170
I053760,0,0,2021-01-13,13:20:36,O095056
I053761,0,0,2023-05-23,06:34:00,O070050
I053762,0,0,2006-03-13,12:58:15,O050303
I053763,0,0,2023-12-19,09:51:00,O039241
I053764,0,0,2015-09-17,16:47:00,O092344
I053765,0,0,2024-05-14,15:11:00,O004594
I053766,0,0,2015-12-08,08:01:00,O006550
I053767,0,0,2016-03-02,10:30:29,O040565
I053768,0,0,2016-06-12,12:51:13,O010709
I053769,0,0,2011-02-08,18:24:01,O072476
I053770,0,0,2022-06-06,12:49:00,O017554
I053771,0,0,2019-10-28,12:13:00,O059209
I053772,0,0,2008-12-01,12:19:31,O094664
I053773,0,0,2016-12-04,13:22:40,O056859
I053774,0,0,2023-06-06,11:37:04,O001753
