DATE_ACCESSED,TIME_ACCESSED,CUSTOMER_ID,ACCESS_DURATION
2024-03-09,00:09:02,271139,0:20:14
2022-12-09,18:16:20,746524,2:37:58
2023-09-03,16:59:44,245498,2:57:43
2024-04-02,19:21:33,844481,1:38:59
2023-11-24,12:48:00,386507,0:32:55
2024-01-22,22:45:55,729195,2:17:53
2023-01-09,18:33:28,648666,3:06:06
2024-02-15,10:37:01,686591,0:44:37
2024-09-23,15:12:41,444235,1:05:17
2023-09-29,22:12:45,844570,2:05:20
2023-04-13,05:31:55,041854,2:47:10
2023-06-09,16:03:12,558646,3:56:05
2023-02-07,12:29:23,375762,1:10:35
2023-03-14,23:39:33,883934,0:43:17
2023-05-16,06:05:08,771376,1:21:47
2024-07-05,19:18:47,776440,3:11:06
2024-10-08,09:26:35,582551,1:11:17
2023-02-26,22:13:54,564055,0:46:54
2024-03-26,10:54:26,777785,3:27:00
2024-08-13,21:06:59,553505,1:52:26
2024-06-02,21:15:59,411631,3:51:47
2023-09-18,02:34:37,826348,2:11:47
2023-12-20,02:40:50,125276,0:12:30
2024-11-19,15:42:54,117995,2:39:09
2023-01-06,22:58:24,620268,0:59:34
2024-07-31,08:23:25,470177,1:39:51
2024-01-21,04:21:21,533863,3:46:43
2024-03-22,07:10:45,382746,0:45:48
2024-10-24,01:47:56,114863,1:12:05
2023-02-07,01:37:09,564378,3:00:40
2024-09-20,13:07:22,398241,0:43:54
2023-05-03,00:09:50,953264,0:54:11
2023-04-25,14:00:25,416639,1:31:44
2023-10-12,07:11:08,985690,2:28:49
2023-05-06,11:09:16,349356,0:43:20
2024-04-14,07:43:01,995513,1:48:13
2024-02-18,23:23:57,521921,2:27:12
2023-03-04,02:34:59,136922,0:46:33
2024-03-30,06:05:36,147820,2:18:41
2023-01-03,04:18:16,118712,0:48:26
2023-03-20,04:29:44,691221,2:11:38
2023-08-29,21:58:19,315782,2:39:53
2024-06-20,09:56:31,337243,3:55:37
2023-06-20,19:14:57,001819,1:26:00
2024-10-19,02:11:27,074290,2:03:01
2024-10-09,07:11:11,654064,3:02:13
2024-08-05,15:11:12,577841,3:03:16
2024-08-21,06:46:11,142269,1:58:36
2024-07-04,07:08:28,926573,2:32:16
2024-03-14,15:18:08,319603,3:13:24
2022-12-01,21:46:06,051226,0:25:12
2024-01-28,07:35:38,333202,1:41:34
2022-12-07,15:19:24,106604,1:05:05
2024-09-21,09:04:55,239002,1:17:27
2023-07-18,12:05:23,061042,2:06:06
2024-10-11,13:45:55,866030,1:39:59
2024-08-14,21:25:25,385782,1:18:39
2023-06-09,06:39:54,032547,3:47:16
2023-12-22,05:32:53,605512,2:45:20
2024-04-12,16:58:52,686796,0:42:47
2024-06-20,08:48:47,649975,3:04:46
2024-01-15,04:34:03,736873,1:01:59
2024-10-18,17:50:07,794625,1:29:13
2024-02-26,12:10:18,806374,2:36:09
2023-02-02,02:28:51,249633,0:12:29
2024-06-14,12:42:20,409605,0:50:44
2023-02-13,19:52:01,764826,0:23:15
2023-03-13,02:44:18,513334,2:41:50
2024-05-30,20:26:43,536919,3:11:46
2024-08-01,08:18:02,230926,0:30:57
2023-11-09,04:24:42,195331,2:39:10
2022-12-04,06:09:01,121698,3:29:33
2023-12-28,06:33:29,488935,3:33:12
2023-02-05,22:00:43,611073,2:59:36
2023-04-27,17:49:04,130995,1:53:01
2023-03-02,20:06:42,755267,3:44:48
2024-03-04,23:32:14,122567,3:02:14
2024-01-20,11:04:29,335775,2:44:30
2024-01-21,21:45:26,449227,0:08:41
2024-02-12,22:22:31,756708,2:07:07
2023-01-01,06:19:52,123428,1:15:51
2024-01-24,11:39:17,627712,3:48:34
2024-01-16,16:05:59,414158,1:12:24
2023-03-12,03:32:19,124245,0:31:00
2023-04-28,18:27:53,551095,2:25:17
2024-11-23,20:12:49,702043,0:32:38
2024-10-01,08:50:00,588557,2:34:32
2024-01-23,02:57:07,103480,1:32:20
2023-01-20,00:08:37,714936,1:10:09
2023-07-20,10:01:34,931893,1:34:33
2024-10-23,12:53:14,255204,1:59:46
2024-05-12,11:29:18,031220,1:54:17
2023-02-24,18:15:38,540798,1:52:23
2024-06-27,20:25:28,528309,1:01:10
2023-01-18,01:53:59,596678,2:52:37
2023-06-12,20:43:19,954015,3:50:15
2023-05-02,13:57:45,865537,0:22:19
2023-07-24,18:39:27,195118,0:28:11
2024-01-17,06:22:48,955216,1:37:26
2024-02-20,04:33:26,200187,1:44:02
2024-01-08,17:19:19,387651,0:08:10
2023-09-04,03:45:58,831342,0:53:06
2024-08-07,17:35:16,973101,0:29:08
2023-01-21,11:59:55,273849,2:01:52
2023-08-14,12:35:39,362691,3:58:18
2024-03-29,17:01:14,802179,3:52:10
2023-05-11,22:35:04,984897,3:09:40
2023-11-20,20:24:17,363668,3:02:35
2024-08-02,11:31:15,850123,3:33:20
2023-09-03,03:23:09,950339,1:36:30
2024-11-26,03:41:42,823917,2:34:41
2024-10-09,11:39:30,306000,0:33:13
2024-03-26,07:59:42,525131,0:18:36
2023-09-02,01:00:30,248666,0:15:52
2024-06-15,05:33:42,137589,0:29:56
2023-05-13,08:47:08,764048,2:25:04
2024-02-24,20:38:01,053796,3:32:03
2023-12-20,02:21:46,334004,3:03:26
2024-01-04,03:12:28,644476,2:45:10
2023-06-28,08:02:37,157273,0:33:36
2023-03-12,05:35:57,725886,3:14:09
2024-02-08,19:14:40,893898,0:15:14
2024-06-12,02:43:18,944315,1:46:11
2023-04-08,10:46:59,346447,1:29:35
2024-02-26,05:32:41,883297,0:13:05
2024-04-13,10:42:31,779953,0:40:52
2024-09-21,05:09:48,268037,2:04:35
2024-03-14,16:16:36,797833,1:24:30
2023-04-29,21:16:51,181608,0:24:35
2023-08-15,18:49:16,340818,0:21:53
2023-03-29,00:29:27,860764,0:54:47
2022-12-19,16:08:27,813480,0:23:46
2023-08-27,17:32:27,200087,3:19:44
2024-06-10,09:06:50,512768,1:54:31
2023-11-07,07:18:11,185068,1:31:16
2023-09-28,20:38:00,547275,1:03:14
2024-04-12,02:20:19,614868,2:49:36
2024-04-28,09:54:22,199209,0:40:14
2023-02-20,21:34:43,066355,2:30:59
2024-06-29,08:59:31,060315,0:15:20
2024-08-16,10:32:19,909407,1:34:07
2024-07-16,15:44:38,570779,1:47:13
2024-03-28,10:41:06,845665,2:27:52
2023-11-03,02:34:01,104146,3:08:05
2024-02-11,19:50:13,031371,2:56:21
2023-03-17,12:21:56,523777,1:54:29
2024-07-14,04:07:22,203289,1:03:07
2024-10-06,10:12:18,862351,3:45:24
2023-08-02,01:54:25,965105,2:48:33
2024-11-16,03:25:12,631521,1:43:20
2023-02-25,22:50:36,818477,3:28:46
2023-02-27,20:04:22,477449,1:31:21
2024-03-16,16:49:06,271299,2:04:40
2024-09-16,04:18:15,588431,0:53:59
2023-10-19,05:19:08,959438,3:08:19
2023-05-23,07:21:54,149580,0:17:54
2024-09-26,20:33:11,312815,3:41:31
2024-03-30,14:04:10,747476,2:53:04
2023-01-02,12:08:35,896086,1:37:00
2024-02-06,06:47:26,019587,3:17:03
2024-11-03,13:43:03,541335,2:44:04
2023-06-30,06:18:38,883034,2:53:11
2023-07-24,10:29:22,558621,0:25:32
2023-07-30,18:53:49,633029,2:59:43
2023-03-01,12:56:47,609062,1:20:59
2022-12-24,07:52:58,385295,3:06:10
2023-12-11,17:32:24,468024,0:45:57
2023-01-06,17:32:55,218863,2:21:07
2023-08-25,06:09:56,129108,3:24:55
2024-01-09,19:00:35,717467,2:53:10
2023-01-25,15:58:34,925842,2:13:41
2024-06-07,04:56:26,452867,3:54:06
2023-06-12,01:01:04,983643,2:24:01
2023-04-09,03:02:56,188479,3:37:50
2023-10-26,00:42:29,360939,1:47:06
2023-01-19,01:44:49,276967,0:03:13
2023-09-19,02:05:55,636344,3:15:37
2024-06-04,08:11:35,221189,2:44:28
2024-03-26,12:48:20,863767,3:02:54
2024-07-23,02:49:27,710131,2:46:06
2024-09-08,14:40:34,343228,3:21:56
2023-03-31,17:01:19,249283,2:48:39
2024-05-16,09:04:53,478775,3:05:03
2023-04-04,09:56:45,570429,1:31:25
2023-04-04,04:15:00,579540,3:06:25
2023-12-17,00:27:05,320692,3:38:47
2023-10-04,23:56:11,310048,3:57:02
2024-09-04,04:49:31,286595,0:38:46
2023-07-22,22:31:26,068342,0:23:03
2024-10-28,03:17:39,161649,3:28:52
2022-11-29,18:07:20,995801,0:19:05
2023-11-19,08:11:16,579722,0:38:15
2024-09-03,07:06:45,258523,0:26:43
2024-09-23,23:17:36,447339,0:42:37
2023-09-01,04:09:39,561076,2:50:43
2024-05-23,09:27:42,339648,0:47:40
2023-04-07,07:13:51,277041,0:53:34
2024-04-02,13:17:47,769098,0:23:37
2023-07-31,06:22:39,577891,1:10:00
2023-08-18,06:00:06,561090,3:23:40
2023-07-29,08:12:51,195711,1:06:20
2024-08-25,09:53:46,217353,1:22:51
2024-04-23,11:30:32,701676,2:17:22
2024-08-08,22:27:42,837126,1:48:48
2024-06-23,04:26:08,794972,3:58:37
2023-07-03,23:04:04,819962,2:55:43
2024-04-27,11:47:08,566588,0:19:49
2023-11-04,10:00:33,622871,0:39:17
2024-06-21,14:13:36,605524,2:53:33
2024-08-20,18:17:46,433517,2:33:53
2024-01-13,10:28:28,588329,0:00:52
2024-01-05,20:23:04,302495,0:12:32
2024-01-19,23:03:45,372824,0:37:25
2023-02-28,09:57:50,743951,2:36:54
2023-12-10,02:03:51,244454,3:28:04
2023-08-10,02:43:26,018623,1:36:06
2024-03-20,13:29:39,523410,1:13:42
2024-05-05,21:59:56,831049,1:01:19
2024-09-16,01:32:07,705853,3:21:26
2024-08-24,19:26:24,151113,3:57:53
2023-06-09,18:10:25,801848,0:19:03
2023-07-05,11:30:27,480104,1:38:49
2024-07-09,06:18:08,407249,3:46:23
2024-10-12,07:36:17,404412,3:49:32
2023-12-01,00:28:59,294497,0:57:01
2024-03-15,12:50:24,627440,3:20:21
2023-04-19,07:42:12,801741,0:55:08
2023-10-02,00:49:02,936707,2:30:08
2023-07-26,11:47:49,973460,2:40:51
2023-12-30,08:45:43,656752,0:48:54
2024-04-27,22:30:08,686398,2:31:23
2023-09-06,17:13:24,487063,3:35:41
2023-04-02,19:00:46,583483,3:53:02
2023-01-12,22:30:06,739132,2:58:59
2023-06-21,14:07:30,825758,3:48:46
2023-10-24,17:02:11,551012,1:18:57
2023-12-15,01:55:47,817769,3:53:19
2024-10-22,02:30:48,066854,2:56:18
2024-05-09,03:59:37,337042,0:39:32
2024-11-23,00:30:08,493619,1:01:23
2023-01-06,08:43:40,074040,3:56:19
2024-03-10,04:58:56,460073,2:11:35
2023-08-27,03:02:53,693907,0:01:46
2024-07-05,08:09:38,733864,2:44:08
2023-10-14,09:56:34,623204,2:02:33
2024-09-14,03:06:29,496170,0:45:52
2023-01-30,14:09:07,581564,0:01:19
2023-10-26,11:34:35,795047,2:34:52
2024-09-22,12:21:47,715085,0:46:48
2024-07-06,13:07:53,179735,3:16:06
2023-07-27,21:52:06,820199,0:30:27
2023-01-18,23:33:00,168597,0:19:09
2023-04-01,13:10:44,689730,3:57:22
2024-10-19,23:50:06,968499,2:21:03
2024-04-29,23:47:41,031291,2:29:26
2024-11-10,00:39:25,248658,3:50:44
2024-07-13,01:17:04,469624,3:27:07
2024-02-22,23:03:52,451094,2:45:16
2024-07-02,18:22:58,839425,3:39:55
2023-10-26,06:00:21,738476,1:35:58
2023-07-20,22:08:59,269709,3:01:10
2024-04-23,08:44:13,242432,2:22:30
2023-04-26,08:07:47,248024,2:08:47
2024-10-05,14:28:10,781569,1:59:53
2024-04-22,08:33:33,419063,0:33:47
2023-11-19,08:27:04,704507,0:16:58
2023-06-29,03:34:44,684774,1:30:09
2024-10-25,06:52:46,571761,2:25:28
2023-08-01,21:17:35,254648,1:31:54
2024-07-18,03:42:57,170278,1:31:57
2024-09-25,06:05:45,049775,3:14:13
2023-12-14,05:03:33,348530,2:38:22
2023-09-20,00:27:18,323545,3:08:41
2024-07-11,04:40:46,767362,1:19:18
2024-06-22,06:04:37,559420,2:24:27
2023-12-09,20:51:05,087844,2:53:23
2023-03-28,15:10:53,301208,0:08:59
2024-05-08,05:12:51,021515,1:17:47
2023-11-03,20:00:00,398378,0:59:14
2023-02-16,02:54:08,949982,1:24:52
2023-11-22,05:18:18,980682,2:01:43
2023-05-23,18:19:21,348643,2:58:06
2024-08-24,14:02:36,774177,2:49:05
2024-04-13,11:51:00,619155,1:58:33
2024-08-13,07:34:14,594500,2:44:29
2023-04-30,03:26:53,301164,2:23:32
2023-10-27,10:59:23,281553,1:16:41
2024-10-29,09:01:45,111098,2:45:01
2023-04-29,16:23:00,995680,2:34:28
2023-02-25,08:44:39,126593,1:45:40
2023-03-15,23:03:17,967429,2:49:42
2023-11-22,10:15:20,614102,3:41:39
2024-08-11,11:25:27,674579,0:41:03
2023-04-11,02:05:59,988745,1:11:59
2023-11-28,04:03:36,477463,0:23:44
2024-07-04,03:33:33,231433,1:57:59
2023-07-27,17:47:05,541693,2:43:37
2024-02-17,06:53:30,483730,2:28:40
2024-04-07,02:11:07,205766,3:57:00
2024-01-03,10:53:45,670736,3:52:54
2023-04-16,20:30:41,320121,2:55:25
2024-10-06,10:30:53,766986,3:58:20
2024-05-13,07:14:15,365858,1:14:49
2023-09-27,22:47:09,095572,0:11:45
2023-10-16,03:03:58,262513,0:23:17
2023-03-07,06:47:03,015766,2:33:51
2024-10-22,07:55:21,693469,2:30:43
2024-04-05,13:12:50,798888,3:53:19
2024-11-25,16:26:56,891543,1:19:48
2024-05-01,18:14:34,167236,2:09:01
2023-04-01,03:23:41,635296,0:51:59
2024-02-16,01:08:36,896639,0:43:04
2024-08-06,08:49:41,948781,3:20:19
2024-09-19,08:49:01,708843,0:11:52
2023-01-20,11:49:02,551606,3:02:04
2023-12-04,12:53:01,577986,3:39:56
2024-04-19,07:25:28,247195,2:09:46
2024-03-12,11:00:47,131029,0:11:31
2023-02-12,15:08:58,882217,2:48:30
2024-03-21,12:31:42,009908,3:03:39
2023-02-10,16:34:55,374312,0:49:01
2024-08-13,18:54:59,149345,3:59:05
2024-10-19,15:55:43,095759,2:00:20
2024-03-16,23:20:52,566416,2:54:14
2023-12-14,03:42:31,132794,3:27:06
2023-04-02,17:48:57,054846,2:37:43
2023-01-29,07:52:20,065908,1:13:49
2024-08-09,17:12:51,663375,2:26:22
2023-02-12,11:02:22,966368,1:53:33
2024-06-07,18:01:01,737882,2:13:41
2023-09-28,23:59:40,761753,2:34:30
2024-10-07,12:00:13,010901,0:21:48
2024-01-08,09:47:54,546418,2:56:59
2023-12-26,13:02:37,436246,1:12:38
2024-05-30,20:03:29,699517,0:52:05
2023-11-27,18:43:13,563056,3:47:48
2023-03-31,20:45:23,715459,0:44:49
2024-09-08,20:06:12,442353,1:54:20
2023-11-28,08:02:27,720966,0:51:27
2024-01-15,14:43:01,120885,1:24:24
2024-11-12,21:41:57,922178,1:37:09
2023-08-28,11:14:09,551605,0:03:51
2024-11-14,21:36:48,374972,0:29:38
2022-11-29,20:06:24,874242,2:45:03
2023-01-07,07:42:06,279670,0:17:57
2023-11-08,23:04:02,062015,1:24:07
2024-03-11,14:01:36,021161,2:47:56
2023-08-17,05:48:08,716050,1:09:05
2023-11-28,08:25:43,864344,1:44:09
2024-11-06,14:56:58,380427,3:11:21
2024-03-29,13:32:48,929746,3:49:42
2023-02-24,11:50:20,145999,0:29:18
2024-10-21,15:59:42,397080,2:36:34
2023-08-04,17:13:23,030316,1:01:56
2024-05-07,08:16:42,029079,0:42:09
2024-07-04,15:31:55,677935,0:00:41
2024-02-19,00:49:46,623412,0:50:14
2024-09-13,13:01:42,596495,2:05:56
2023-09-29,00:20:35,307812,3:57:30
2023-10-18,14:06:52,307799,2:15:04
2024-02-16,04:57:29,916482,1:40:12
2024-07-13,20:13:17,854261,1:46:14
2023-08-20,16:21:12,143572,2:12:42
2022-12-14,15:14:24,847337,0:22:50
2024-07-20,09:29:16,123266,0:33:39
2024-09-01,15:25:14,357888,3:31:00
2024-06-02,21:58:25,093793,2:02:31
2024-09-15,11:22:51,174630,1:58:50
2023-11-30,20:30:32,696559,3:59:01
2023-01-29,00:37:35,758047,2:42:04
2023-11-22,20:19:22,689812,1:14:12
2023-03-22,00:56:23,529181,3:00:26
2024-07-04,14:38:15,450616,0:46:11
2024-08-05,21:55:33,553384,1:08:09
2023-05-29,07:29:12,301501,2:18:59
2022-12-16,07:30:17,988371,1:10:39
2024-02-25,18:14:15,405699,2:34:26
2023-01-08,14:34:16,342583,2:41:22
2024-02-26,15:31:24,181866,0:04:59
2024-04-17,14:54:58,444586,3:17:26
2023-07-28,13:47:24,313763,1:34:56
2024-11-23,23:42:55,576099,3:24:46
2023-01-02,04:20:48,755432,3:34:25
2024-07-05,04:33:11,308827,0:46:23
2023-12-08,14:49:21,628720,3:44:32
2023-11-03,07:13:32,419215,3:24:11
2023-07-29,23:26:59,265081,0:07:26
2023-12-31,11:02:20,442091,0:39:23
2023-08-18,22:07:52,535260,3:51:04
2023-09-17,08:51:40,772475,2:36:18
2024-02-12,11:27:00,204825,0:20:30
2023-09-13,19:41:02,811386,0:49:53
2023-10-02,12:54:24,471047,2:03:39
2024-04-28,09:21:33,892061,1:34:53
2024-11-25,20:11:28,448322,0:40:42
2024-06-08,22:15:32,979384,3:53:21
2024-10-10,03:49:07,936499,3:54:02
2024-07-06,19:07:13,517456,0:47:47
2024-06-07,20:03:06,012449,0:20:33
2023-04-27,15:48:57,823173,2:10:20
2024-01-19,15:43:30,357082,3:09:50
2023-06-24,18:15:33,771665,1:58:41
2024-05-28,11:20:14,463821,3:00:45
2024-03-26,17:07:28,176852,0:34:38
2023-07-15,02:35:48,076291,3:43:16
2024-07-21,16:54:11,676182,0:47:03
2023-10-30,00:56:16,222122,1:43:27
2024-02-09,05:52:23,757486,2:36:48
2024-01-26,16:39:43,569107,2:13:56
2023-11-03,14:36:44,272147,0:41:35
2024-10-03,06:39:27,053847,0:15:02
2022-11-28,05:06:01,773796,2:03:38
2023-12-26,11:42:33,521437,3:01:19
2023-05-21,14:41:59,533801,0:07:56
2024-07-28,09:13:14,172922,0:38:57
2023-08-07,10:13:33,894111,0:03:10
2024-02-21,13:27:10,716864,3:30:37
2024-11-10,04:54:39,632672,1:36:11
2023-06-24,09:06:11,338608,0:51:03
2024-08-18,19:36:09,498879,2:54:21
2023-03-09,16:36:32,614879,1:08:48
2023-06-27,04:39:38,305734,0:22:11
2023-01-22,02:17:23,234423,0:54:22
2023-02-17,05:01:42,611537,0:36:04
2023-08-01,22:57:09,386289,0:19:54
2023-05-12,08:09:08,354876,2:54:05
2024-11-18,05:19:30,031925,0:44:37
2024-05-02,23:12:13,759743,0:25:53
2024-03-13,14:41:24,083887,2:35:25
2024-06-17,19:12:47,773994,0:55:46
2023-10-25,16:14:23,065675,0:38:11
2023-12-21,20:29:06,165369,0:31:17
2023-02-05,01:48:40,748766,1:56:13
2023-11-18,15:32:41,663674,3:31:56
2023-06-07,12:04:47,169305,2:33:28
2024-07-10,05:10:29,969185,1:52:19
2022-12-25,10:16:56,055806,0:01:00
2023-12-09,05:41:12,672969,3:46:38
2023-08-17,18:39:42,957751,3:16:38
2023-07-16,05:17:28,896455,2:22:55
2023-03-31,23:01:17,420519,2:20:51
2023-09-05,10:53:03,077192,0:57:34
2023-02-26,09:33:53,761697,1:29:21
2024-06-13,08:48:53,964295,2:01:07
2023-05-19,00:34:28,340923,3:23:18
2024-11-14,20:25:50,351188,3:02:21
2024-07-08,04:25:09,166074,0:04:20
2024-06-27,05:34:28,231150,3:51:33
2023-01-15,20:50:23,048995,1:28:52
2023-08-26,06:20:35,877372,3:48:00
2024-07-14,18:44:28,165798,3:52:27
2023-12-17,17:48:26,754445,1:23:44
2023-06-25,04:30:35,774765,1:26:01
2024-01-28,12:53:27,878955,2:33:29
2024-11-22,15:56:55,842472,2:10:34
2024-09-27,00:49:57,407011,2:35:08
2023-07-27,06:44:47,930733,3:28:52
2024-10-21,04:58:36,005592,2:06:52
2023-12-11,07:11:31,473351,0:28:33
2023-01-26,06:30:02,534286,1:00:00
2022-12-27,15:33:03,080690,3:04:10
2023-05-30,22:39:57,189563,0:25:55
2023-06-27,00:02:30,597801,1:35:37
2024-02-25,23:35:23,951308,1:54:01
2024-02-10,22:04:04,737816,3:44:29
2024-09-11,06:44:50,782627,2:22:27
2022-12-14,02:11:22,847581,3:57:23
2023-02-25,06:04:43,462112,2:58:57
2023-08-30,02:10:17,152821,1:25:24
2023-09-23,13:53:29,682718,3:07:53
2024-09-18,00:04:21,989560,2:59:45
2023-07-30,01:37:03,618973,0:24:00
2024-02-02,04:00:24,066932,1:32:08
2023-01-29,19:10:50,190134,3:31:11
2023-01-30,10:46:45,014940,1:06:08
2023-09-30,04:18:00,387106,1:58:49
2022-12-18,19:25:05,854836,1:01:34
2022-12-17,05:27:24,121668,3:35:14
2024-09-08,21:33:35,227767,3:37:00
2023-04-16,05:26:24,860115,0:27:19
2023-10-13,10:06:23,746084,3:46:06
2023-10-08,22:08:20,537026,3:56:24
2023-04-07,07:29:38,777476,2:04:12
2022-12-18,00:54:21,158684,0:04:54
2023-12-20,00:53:17,442508,1:41:07
2023-07-01,14:51:57,275993,1:10:50
2024-09-07,20:48:23,329791,1:35:56
2024-04-08,05:57:07,127584,3:11:45
2023-09-19,12:51:55,888914,3:38:24
2023-12-21,17:16:15,645518,1:54:38
2024-02-21,14:14:38,315822,1:14:16
2023-06-09,00:38:42,938868,0:00:03
2024-10-31,18:07:57,653856,3:10:57
2024-04-30,08:04:59,877003,1:02:08
2024-11-13,10:47:24,986853,0:55:06
2024-09-21,21:37:39,833541,0:09:05
2024-01-09,13:00:16,080226,0:45:55
2023-08-23,18:58:18,518779,1:23:32
2024-06-24,04:08:34,547331,2:19:57
2024-09-13,02:39:50,263130,2:32:13
2023-12-20,10:52:24,932045,0:39:44
2023-02-26,10:20:27,099808,3:52:25
2024-03-28,05:44:53,551766,0:59:03
2023-12-21,19:53:07,614750,0:58:48
2023-03-30,09:35:48,669837,0:12:07
2024-11-12,19:50:03,984640,1:35:04
2024-01-08,05:02:59,084166,2:57:33
2023-02-02,11:35:56,186217,1:56:48
2024-09-11,16:49:45,599550,2:06:25
2023-05-28,23:28:07,022987,0:52:00
2024-01-25,04:21:25,779652,3:54:54
2024-10-25,10:47:06,182323,1:24:51
2024-06-29,00:43:40,094794,0:32:21
2023-12-03,07:54:20,445146,0:04:26
2023-09-18,20:39:18,902500,1:15:27
2024-10-06,06:14:26,050149,0:22:21
2023-10-16,14:36:04,094511,1:01:32
2024-08-07,19:48:19,265415,2:30:14
2023-04-10,09:47:52,642014,1:28:28
2023-03-20,06:31:36,319201,3:01:47
2023-11-28,18:55:28,314431,0:04:08
2023-11-06,05:10:24,801837,0:26:54
2024-11-20,22:45:58,441560,3:56:06
2024-06-02,11:00:50,608960,1:01:14
2023-08-23,12:46:04,560954,1:31:50
2024-10-02,16:58:07,231284,0:44:07
2024-01-15,15:50:06,141534,0:13:15
2024-01-04,23:51:09,214108,0:28:25
2024-11-25,11:55:37,804885,0:12:33
2024-06-13,22:41:43,937507,0:11:27
2023-07-13,04:26:56,112422,2:27:49
2024-06-13,13:46:28,337248,1:29:47
2024-07-10,13:43:44,632647,1:31:50
2023-09-15,13:20:21,330955,1:09:33
2024-10-24,10:11:00,442282,0:45:33
2023-07-01,11:03:12,660266,1:46:27
2023-05-02,21:48:29,787418,1:43:18
2023-04-11,13:39:48,636350,0:54:59
2023-01-05,20:27:46,707708,0:32:26
2024-05-15,02:26:58,860526,1:13:53
2023-11-28,12:11:57,222607,1:45:49
2024-08-01,20:28:31,312748,1:43:00
2023-06-07,09:25:35,576073,1:31:39
2023-06-19,16:19:09,743745,3:32:25
2024-10-05,00:34:29,642618,1:50:16
2023-04-03,14:42:45,950571,2:50:21
2024-10-24,18:04:06,822034,0:41:22
2023-06-12,18:19:24,737762,2:00:56
2024-10-26,10:31:45,199498,1:33:04
2023-10-30,12:44:42,757659,0:30:58
2023-01-31,18:33:36,866192,3:54:39
2023-04-15,16:26:23,698048,1:31:23
2023-11-20,13:21:48,513261,3:13:31
2024-02-09,13:54:18,496013,0:15:55
2024-01-26,22:54:04,663629,3:54:16
2023-02-07,22:30:20,298830,3:32:09
2024-08-18,13:04:21,283619,2:00:08
2023-08-24,07:34:52,445326,0:09:19
2023-09-09,06:43:53,912367,1:49:28
2023-01-27,18:54:21,060994,1:44:13
2024-07-25,22:18:40,844126,2:06:19
2024-11-25,21:39:27,025950,2:54:52
2024-08-10,17:43:02,006790,1:04:14
2023-02-01,18:23:55,203178,2:32:06
2023-02-27,05:58:52,502325,0:51:22
2022-12-05,14:51:04,036029,1:52:04
2023-12-26,08:07:32,185866,1:21:59
2024-03-29,02:50:50,435254,2:47:48
2023-05-28,10:28:30,456790,2:38:40
2023-12-20,21:21:27,913087,2:04:42
2022-12-19,09:19:43,699277,1:10:39
2023-06-13,15:15:35,611994,2:17:11
2024-06-03,11:45:27,492944,0:17:27
2023-04-16,11:28:35,213629,2:26:19
2023-02-11,13:10:21,754735,3:24:03
2024-04-02,04:16:00,466172,1:23:52
2024-03-27,15:24:41,319565,3:37:06
2022-12-12,00:19:10,604641,0:10:21
2024-03-17,08:21:59,731707,3:54:00
2024-09-09,00:12:15,152254,3:08:08
2022-12-04,15:29:07,373040,1:19:57
2022-11-30,01:16:08,857503,1:11:34
2023-07-08,20:41:42,665153,1:59:54
2024-06-24,03:09:44,932105,2:04:13
2023-08-01,13:03:54,023585,3:36:19
2024-09-08,01:45:27,754214,3:28:03
2024-06-04,23:10:46,045378,2:17:08
2024-03-04,13:35:28,330105,3:44:03
2023-01-08,19:23:17,750230,0:51:55
2023-04-02,15:06:59,287179,2:19:01
2024-10-10,04:34:59,715136,3:39:07
2023-11-07,05:25:37,393217,3:31:23
2023-03-07,15:01:52,773490,2:11:52
2023-10-05,00:46:55,326880,1:15:24
2024-04-26,17:54:56,087674,1:05:54
2023-09-13,00:29:57,068665,0:29:52
2024-09-28,15:37:04,753625,0:34:33
2024-07-19,10:49:41,872524,2:46:30
2023-01-09,23:11:39,090792,2:40:17
2024-08-10,02:07:26,026311,3:21:21
2024-08-15,11:53:25,344818,3:27:22
2024-08-29,11:52:27,008529,2:31:54
2024-03-16,05:37:54,883081,3:01:26
2023-11-30,16:40:40,136918,0:54:59
2023-10-03,12:15:40,052192,2:33:22
2024-08-25,08:51:13,024494,1:14:31
2023-05-18,09:36:59,787164,2:00:17
2023-06-27,08:18:39,347582,2:24:04
2023-03-22,16:16:54,298593,3:15:56
2022-12-06,08:37:09,806686,3:17:01
2023-10-23,05:35:08,505413,2:24:11
2023-12-06,15:14:36,977232,3:20:45
2024-07-08,19:36:30,958314,3:37:03
2023-11-09,23:33:21,934874,3:25:01
2023-04-09,14:42:10,009515,1:53:52
2023-08-24,16:27:46,148266,1:47:29
2023-06-29,18:29:29,827587,1:42:52
2022-12-08,21:38:15,807428,2:50:59
2024-05-01,07:58:24,110898,0:37:20
2024-03-19,09:24:48,490142,0:46:49
2023-07-29,01:39:52,464240,3:18:28
2023-05-18,21:10:11,238961,0:07:48
2023-04-29,17:01:00,719974,2:56:47
2022-12-24,02:04:19,452439,0:10:28
2023-11-13,22:57:31,661096,2:12:41
2022-12-15,13:15:57,963357,3:41:38
2024-10-13,05:03:37,643658,2:23:36
2024-10-25,16:13:47,986637,1:05:01
2023-02-24,08:38:34,286744,0:05:39
2024-08-28,18:23:22,179076,1:22:36
2023-05-11,17:25:32,449627,2:34:12
2023-12-26,08:12:24,628922,2:19:10
2023-01-18,15:39:46,424138,0:14:17
2024-01-28,03:44:55,583954,3:41:40
