BRANCH_START_DATE,BRANCH_END_DATE,EMPLOYEE_ID,BRANCH_ID
2022-07-07,,E001559,B011
2017-12-27,,E001560,B003
2018-07-15,2019-12-20,E001561,B008
2021-11-19,,E001562,B008
2021-12-31,,E001563,B009
2019-05-20,2019-06-08,E001564,B010
2023-11-06,,E001565,B008
2022-01-14,2022-04-07,E001566,B015
2024-09-12,,E001567,B012
2023-09-28,,E001568,B015
2018-12-28,2021-02-01,E001569,B005
2021-06-06,,E001570,B002
2018-04-19,2018-04-10,E001571,B004
2016-10-28,2019-12-29,E001572,B007
2023-03-18,2023-05-01,E001573,B011
2019-12-14,2020-04-03,E001574,B015
2019-11-30,,E001575,B008
2017-12-22,2018-03-27,E001576,B012
2021-08-30,,E001577,B011
2020-07-21,2021-12-30,E001578,B002
2017-10-23,,E001579,B004
2018-01-27,,E001580,B005
2021-09-26,2021-10-04,E001581,B013
2019-03-04,,E001582,B011
2019-01-20,2019-12-03,E001583,B011
2024-09-07,,E001584,B002
2019-05-11,2019-08-15,E001585,B009
2024-10-05,,E001586,B011
2022-08-25,2022-10-27,E001587,B015
2020-05-16,2020-02-25,E001588,B001
2022-11-01,,E001589,B005
2023-01-10,2023-03-08,E001590,B007
2022-07-27,,E001591,B014
2020-11-19,2021-02-25,E001592,B010
2024-07-07,,E001593,B014
2019-09-08,2020-12-19,E001594,B006
2024-01-01,,E001595,B014
2020-04-01,2020-06-29,E001596,B002
2015-07-01,2015-06-18,E001597,B004
2018-09-16,2019-09-25,E001598,B014
2018-08-09,2019-03-11,E001599,B013
2019-06-29,2019-07-20,E001600,B015
2023-03-31,2023-09-13,E001601,B003
2015-09-28,2015-08-31,E001602,B015
2016-11-16,2020-03-30,E001603,B010
2020-06-09,,E001604,B002
2017-10-26,2019-02-27,E001605,B005
2023-06-03,,E001606,B006
2022-09-05,2022-11-17,E001607,B015
2024-06-06,,E001608,B008
2019-03-26,2022-04-16,E001609,B001
2021-08-04,,E001610,B009
2019-05-27,2019-05-10,E001611,B008
2024-02-17,,E001612,B001
2024-10-19,,E001613,B004
2022-11-07,2022-12-09,E001614,B014
2022-08-05,,E001615,B015
2019-08-16,2019-08-16,E001616,B014
2022-03-16,2022-04-02,E001617,B012
2021-07-29,2021-12-20,E001618,B010
2023-05-22,,E001619,B001
2017-11-20,2018-05-22,E001620,B004
2016-03-06,2018-05-02,E001621,B013
2021-10-18,,E001622,B014
2021-06-06,2021-05-19,E001623,B014
2022-05-12,2023-04-23,E001624,B010
2021-09-28,,E001625,B012
2024-01-08,,E001626,B001
2021-11-05,,E001627,B009
2021-06-27,2022-01-27,E001628,B015
2019-07-20,2020-01-13,E001629,B006
2021-10-15,2022-02-24,E001630,B013
