INVOICE_ID,TOTAL_AMOUNT,DISCOUNT,ISSUE_DATE,ORDER_ID
I049867,0,0.0,2022-05-31,O049867
I049868,0,0.0,2022-05-07,O049868
I049869,0,0.0,2023-04-08,O049869
I049870,0,0.0,2024-01-09,O049870
I049871,0,0.0,2023-11-22,O049871
I049872,0,0.0,2022-04-29,O049872
I049873,0,0.0,2022-11-20,O049873
I049874,0,0.0,2020-05-12,O049874
I049875,0,0.0,2023-12-21,O049875
I049876,0,0.0,2022-03-13,O049876
I049877,0,0.0,2024-03-23,O049877
I049878,0,0.0,2018-09-24,O049878
I049879,0,0.0,2020-06-22,O049879
I049880,0,0.0,2023-11-23,O049880
I049881,0,0.0,2020-01-06,O049881
I049882,0,0.0,2018-09-05,O049882
I049883,0,0.0,2022-04-11,O049883
I049884,0,0.0,2021-12-25,O049884
I049885,0,0.0,2023-02-17,O049885
I049886,0,0.0,2020-06-05,O049886
I049887,0,0.0,2022-01-07,O049887
I049888,0,0.0,2023-06-07,O049888
I049889,0,0.0,2023-08-06,O049889
I049890,0,0.0,2020-10-03,O049890
I049891,0,0.0,2024-08-22,O049891
I049892,0,0.0,2020-09-22,O049892
I049893,0,0.0,2020-10-17,O049893
I049894,0,0.0,2023-07-13,O049894
I049895,0,0.0,2020-07-27,O049895
I049896,0,0.0,2021-05-29,O049896
I049897,0,0.0,2023-12-15,O049897
I049898,0,0.0,2024-05-13,O049898
I049899,0,0.0,2023-09-07,O049899
I049900,0,0.0,2016-08-30,O049900
I049901,0,0.0,2024-03-19,O049901
I049902,0,0.0,2020-02-19,O049902
I049903,0,0.0,2023-08-06,O049903
I049904,0,0.0,2021-08-13,O049904
I049905,0,0.0,2020-02-19,O049905
I049906,0,0.0,2024-08-25,O049906
I049907,0,0.0,2021-03-28,O049907
I049908,0,0.0,2018-07-25,O049908
I049909,0,0.0,2023-11-23,O049909
I049910,0,0.0,2020-10-20,O049910
I049911,0,0.0,2023-11-08,O049911
I049912,0,0.0,2024-08-25,O049912
I049913,0,0.0,2020-02-18,O049913
I049914,0,0.0,2024-10-29,O049914
I049915,0,0.0,2024-07-23,O049915
I049916,0,0.0,2020-01-27,O049916
I049917,0,0.0,2022-01-28,O049917
I049918,0,0.0,2022-02-06,O049918
I049919,0,0.0,2023-10-16,O049919
I049920,0,0.0,2019-12-14,O049920
I049921,0,0.0,2021-12-13,O049921
I049922,0,0.0,2023-07-24,O049922
I049923,0,0.0,2015-11-11,O049923
I049924,0,0.0,2017-09-12,O049924
I049925,0,0.0,2024-05-15,O049925
I049926,0,0.0,2018-06-11,O049926
I049927,0,0.0,2022-09-16,O049927
I049928,0,0.0,2020-02-19,O049928
I049929,0,0.0,2024-01-31,O049929
I049930,0,0.0,2016-05-24,O049930
I049931,0,0.0,2022-03-22,O049931
I049932,0,0.0,2022-05-05,O049932
I049933,0,0.0,2024-06-10,O049933
I049934,0,0.0,2017-08-13,O049934
I049935,0,0.0,2020-07-18,O049935
I049936,0,0.0,2021-10-21,O049936
I049937,0,0.0,2023-09-30,O049937
I049938,0,0.0,2023-04-16,O049938
I049939,0,0.0,2016-07-09,O049939
I049940,0,0.0,2022-04-28,O049940
I049941,0,0.0,2024-06-23,O049941
I049942,0,0.0,2018-06-17,O049942
I049943,0,0.0,2022-10-15,O049943
I049944,0,0.0,2021-09-18,O049944
I049945,0,0.0,2020-02-01,O049945
I049946,0,0.0,2018-12-03,O049946
I049947,0,0.0,2024-11-06,O049947
I049948,0,0.0,2021-05-27,O049948
I049949,0,0.0,2022-02-12,O049949
I049950,0,0.0,2016-12-05,O049950
I049951,0,0.0,2024-06-12,O049951
I049952,0,0.0,2021-06-21,O049952
I049953,0,0.0,2020-02-07,O049953
I049954,0,0.0,2023-11-06,O049954
I049955,0,0.0,2016-07-15,O049955
I049956,0,0.0,2020-08-23,O049956
I049957,0,0.0,2023-05-14,O049957
I049958,0,0.0,2016-08-10,O049958
I049959,0,0.0,2024-09-30,O049959
I049960,0,0.0,2023-12-21,O049960
I049961,0,0.0,2022-08-16,O049961
I049962,0,0.0,2017-11-17,O049962
I049963,0,0.0,2018-03-24,O049963
I049964,0,0.0,2023-12-06,O049964
I049965,0,0.0,2022-03-24,O049965
I049966,0,0.0,2017-09-24,O049966
I049967,0,0.0,2022-06-01,O049967
I049968,0,0.0,2022-12-22,O049968
I049969,0,0.0,2018-10-13,O049969
I049970,0,0.0,2017-10-21,O049970
I049971,0,0.0,2023-11-12,O049971
I049972,0,0.0,2024-05-12,O049972
I049973,0,0.0,2022-03-16,O049973
I049974,0,0.0,2021-01-01,O049974
I049975,0,0.0,2021-03-03,O049975
I049976,0,0.0,2024-10-27,O049976
I049977,0,0.0,2022-05-03,O049977
I049978,0,0.0,2024-10-24,O049978
I049979,0,0.0,2024-04-28,O049979
I049980,0,0.0,2024-08-04,O049980
I049981,0,0.0,2016-06-27,O049981
I049982,0,0.0,2023-02-10,O049982
I049983,0,0.0,2024-09-02,O049983
I049984,0,0.0,2024-05-21,O049984
I049985,0,0.0,2023-09-20,O049985
I049986,0,0.0,2022-04-25,O049986
I049987,0,0.0,2016-07-29,O049987
I049988,0,0.0,2017-03-12,O049988
I049989,0,0.0,2022-12-23,O049989
I049990,0,0.0,2024-08-21,O049990
I049991,0,0.0,2020-02-19,O049991
I049992,0,0.0,2018-10-03,O049992
I049993,0,0.0,2024-11-08,O049993
I049994,0,0.0,2023-11-03,O049994
I049995,0,0.0,2023-01-05,O049995
I049996,0,0.0,2022-04-29,O049996
I049997,0,0.0,2021-12-26,O049997
I049998,0,0.0,2020-12-08,O049998
I049999,0,0.0,2016-03-13,O049999
I050000,0,0.0,2022-12-16,O050000
I050001,0,0.0,2023-02-10,O050001
I050002,0,0.0,2020-08-15,O050002
I050003,0,0.0,2023-10-28,O050003
I050004,0,0.0,2022-07-06,O050004
I050005,0,0.0,2021-11-16,O050005
I050006,0,0.0,2023-04-27,O050006
I050007,0,0.0,2024-05-14,O050007
I050008,0,0.0,2024-04-08,O050008
I050009,0,0.0,2022-11-18,O050009
I050010,0,0.0,2024-10-05,O050010
I050011,0,0.0,2016-08-17,O050011
I050012,0,0.0,2021-03-29,O050012
I050013,0,0.0,2024-03-23,O050013
I050014,0,0.0,2024-11-08,O050014
I050015,0,0.0,2022-12-04,O050015
I050016,0,0.0,2022-12-16,O050016
I050017,0,0.0,2018-04-03,O050017
I050018,0,0.0,2024-11-01,O050018
I050019,0,0.0,2021-12-27,O050019
I050020,0,0.0,2024-01-01,O050020
I050021,0,0.0,2021-08-21,O050021
I050022,0,0.0,2017-01-31,O050022
I050023,0,0.0,2021-04-09,O050023
I050024,0,0.0,2020-04-22,O050024
I050025,0,0.0,2022-05-07,O050025
I050026,0,0.0,2024-06-01,O050026
I050027,0,0.0,2019-04-17,O050027
I050028,0,0.0,2021-10-24,O050028
I050029,0,0.0,2023-02-26,O050029
I050030,0,0.0,2021-12-08,O050030
I050031,0,0.0,2024-10-04,O050031
I050032,0,0.0,2017-11-25,O050032
I050033,0,0.0,2020-09-04,O050033
I050034,0,0.0,2023-06-20,O050034
I050035,0,0.0,2024-09-09,O050035
I050036,0,0.0,2024-11-22,O050036
I050037,0,0.0,2024-07-14,O050037
I050038,0,0.0,2022-04-26,O050038
I050039,0,0.0,2024-04-09,O050039
I050040,0,0.0,2024-05-14,O050040
I050041,0,0.0,2021-09-04,O050041
I050042,0,0.0,2018-06-14,O050042
I050043,0,0.0,2019-09-05,O050043
I050044,0,0.0,2022-04-11,O050044
I050045,0,0.0,2022-11-08,O050045
I050046,0,0.0,2022-06-26,O050046
I050047,0,0.0,2017-04-13,O050047
I050048,0,0.0,2019-09-18,O050048
I050049,0,0.0,2022-03-17,O050049
I050050,0,0.0,2020-09-05,O050050
I050051,0,0.0,2016-05-07,O050051
I050052,0,0.0,2023-01-23,O050052
I050053,0,0.0,2024-09-17,O050053
I050054,0,0.0,2022-12-17,O050054
I050055,0,0.0,2017-03-02,O050055
I050056,0,0.0,2021-12-08,O050056
I050057,0,0.0,2024-08-17,O050057
I050058,0,0.0,2022-12-29,O050058
I050059,0,0.0,2019-08-25,O050059
I050060,0,0.0,2020-02-20,O050060
I050061,0,0.0,2024-06-23,O050061
I050062,0,0.0,2021-04-01,O050062
I050063,0,0.0,2024-10-10,O050063
I050064,0,0.0,2024-05-04,O050064
I050065,0,0.0,2024-05-02,O050065
I050066,0,0.0,2023-03-03,O050066
I050067,0,0.0,2020-12-02,O050067
I050068,0,0.0,2020-08-08,O050068
I050069,0,0.0,2018-09-09,O050069
I050070,0,0.0,2019-03-17,O050070
I050071,0,0.0,2024-01-27,O050071
I050072,0,0.0,2016-08-12,O050072
I050073,0,0.0,2016-12-10,O050073
I050074,0,0.0,2020-10-13,O050074
I050075,0,0.0,2019-02-26,O050075
I050076,0,0.0,2020-11-15,O050076
I050077,0,0.0,2019-08-14,O050077
I050078,0,0.0,2024-09-24,O050078
I050079,0,0.0,2022-08-31,O050079
I050080,0,0.0,2016-02-29,O050080
I050081,0,0.0,2021-09-15,O050081
I050082,0,0.0,2024-04-05,O050082
I050083,0,0.0,2022-03-28,O050083
I050084,0,0.0,2021-12-01,O050084
I050085,0,0.0,2024-01-31,O050085
I050086,0,0.0,2024-06-08,O050086
I050087,0,0.0,2021-06-25,O050087
I050088,0,0.0,2023-05-14,O050088
I050089,0,0.0,2022-03-04,O050089
I050090,0,0.0,2017-08-14,O050090
I050091,0,0.0,2024-05-28,O050091
I050092,0,0.0,2022-08-18,O050092
I050093,0,0.0,2023-08-22,O050093
I050094,0,0.0,2022-08-12,O050094
I050095,0,0.0,2022-02-04,O050095
I050096,0,0.0,2020-10-05,O050096
I050097,0,0.0,2020-09-03,O050097
I050098,0,0.0,2022-04-22,O050098
I050099,0,0.0,2020-02-06,O050099
I050100,0,0.0,2021-12-25,O050100
I050101,0,0.0,2022-05-12,O050101
I050102,0,0.0,2022-02-19,O050102
I050103,0,0.0,2023-09-26,O050103
I050104,0,0.0,2017-01-16,O050104
I050105,0,0.0,2023-02-22,O050105
I050106,0,0.0,2018-02-06,O050106
I050107,0,0.0,2018-07-30,O050107
I050108,0,0.0,2022-09-22,O050108
I050109,0,0.0,2022-11-27,O050109
I050110,0,0.0,2019-12-07,O050110
I050111,0,0.0,2019-09-20,O050111
I050112,0,0.0,2023-05-15,O050112
I050113,0,0.0,2023-05-04,O050113
I050114,0,0.0,2017-11-09,O050114
I050115,0,0.0,2017-12-18,O050115
I050116,0,0.0,2024-10-05,O050116
I050117,0,0.0,2021-07-01,O050117
I050118,0,0.0,2022-03-05,O050118
I050119,0,0.0,2022-07-18,O050119
I050120,0,0.0,2023-08-31,O050120
I050121,0,0.0,2022-08-21,O050121
I050122,0,0.0,2023-04-05,O050122
I050123,0,0.0,2024-09-30,O050123
I050124,0,0.0,2021-04-08,O050124
I050125,0,0.0,2024-10-25,O050125
I050126,0,0.0,2024-03-24,O050126
I050127,0,0.0,2024-06-12,O050127
I050128,0,0.0,2023-05-02,O050128
I050129,0,0.0,2016-11-20,O050129
I050130,0,0.0,2019-03-22,O050130
I050131,0,0.0,2024-07-21,O050131
I050132,0,0.0,2024-06-05,O050132
I050133,0,0.0,2024-10-20,O050133
I050134,0,0.0,2018-10-29,O050134
I050135,0,0.0,2020-09-11,O050135
I050136,0,0.0,2021-05-24,O050136
I050137,0,0.0,2022-11-19,O050137
I050138,0,0.0,2017-03-24,O050138
I050139,0,0.0,2019-07-07,O050139
I050140,0,0.0,2019-04-10,O050140
I050141,0,0.0,2019-02-10,O050141
I050142,0,0.0,2022-03-07,O050142
I050143,0,0.0,2020-09-13,O050143
I050144,0,0.0,2020-06-07,O050144
I050145,0,0.0,2020-12-01,O050145
I050146,0,0.0,2022-04-08,O050146
I050147,0,0.0,2020-04-02,O050147
I050148,0,0.0,2019-03-24,O050148
I050149,0,0.0,2021-02-17,O050149
I050150,0,0.0,2021-11-21,O050150
I050151,0,0.0,2023-08-10,O050151
I050152,0,0.0,2017-04-19,O050152
I050153,0,0.0,2022-12-16,O050153
I050154,0,0.0,2021-11-29,O050154
I050155,0,0.0,2024-05-18,O050155
I050156,0,0.0,2024-08-12,O050156
I050157,0,0.0,2020-11-07,O050157
I050158,0,0.0,2021-12-26,O050158
I050159,0,0.0,2023-05-14,O050159
I050160,0,0.0,2017-09-18,O050160
I050161,0,0.0,2022-03-02,O050161
I050162,0,0.0,2022-11-10,O050162
I050163,0,0.0,2023-11-28,O050163
I050164,0,0.0,2024-02-25,O050164
I050165,0,0.0,2024-05-23,O050165
I050166,0,0.0,2024-09-24,O050166
I050167,0,0.0,2017-09-03,O050167
I050168,0,0.0,2023-10-27,O050168
I050169,0,0.0,2021-01-27,O050169
I050170,0,0.0,2023-05-21,O050170
I050171,0,0.0,2017-02-07,O050171
I050172,0,0.0,2021-01-09,O050172
I050173,0,0.0,2024-05-25,O050173
I050174,0,0.0,2021-12-10,O050174
I050175,0,0.0,2016-05-26,O050175
I050176,0,0.0,2017-01-13,O050176
I050177,0,0.0,2020-05-21,O050177
I050178,0,0.0,2024-12-01,O050178
I050179,0,0.0,2022-02-22,O050179
I050180,0,0.0,2016-10-24,O050180
I050181,0,0.0,2019-04-22,O050181
I050182,0,0.0,2022-11-26,O050182
I050183,0,0.0,2017-04-17,O050183
I050184,0,0.0,2023-04-25,O050184
I050185,0,0.0,2019-11-27,O050185
I050186,0,0.0,2023-01-08,O050186
I050187,0,0.0,2018-05-20,O050187
I050188,0,0.0,2022-12-30,O050188
I050189,0,0.0,2024-07-28,O050189
I050190,0,0.0,2022-12-06,O050190
I050191,0,0.0,2020-06-01,O050191
I050192,0,0.0,2024-09-26,O050192
I050193,0,0.0,2022-11-20,O050193
I050194,0,0.0,2023-07-12,O050194
I050195,0,0.0,2022-11-18,O050195
I050196,0,0.0,2021-12-23,O050196
I050197,0,0.0,2023-01-10,O050197
I050198,0,0.0,2020-12-17,O050198
I050199,0,0.0,2017-11-24,O050199
I050200,0,0.0,2024-08-23,O050200
I050201,0,0.0,2021-02-14,O050201
I050202,0,0.0,2020-04-20,O050202
I050203,0,0.0,2016-09-18,O050203
I050204,0,0.0,2022-07-26,O050204
I050205,0,0.0,2019-08-05,O050205
I050206,0,0.0,2024-05-14,O050206
I050207,0,0.0,2024-03-01,O050207
I050208,0,0.0,2024-10-04,O050208
I050209,0,0.0,2024-09-16,O050209
I050210,0,0.0,2019-11-27,O050210
I050211,0,0.0,2022-11-02,O050211
I050212,0,0.0,2017-10-01,O050212
I050213,0,0.0,2019-12-14,O050213
I050214,0,0.0,2021-05-17,O050214
I050215,0,0.0,2021-10-19,O050215
I050216,0,0.0,2024-10-15,O050216
I050217,0,0.0,2018-03-28,O050217
I050218,0,0.0,2020-05-04,O050218
I050219,0,0.0,2024-09-16,O050219
I050220,0,0.0,2024-08-05,O050220
I050221,0,0.0,2019-03-12,O050221
I050222,0,0.0,2022-08-13,O050222
I050223,0,0.0,2019-10-16,O050223
I050224,0,0.0,2017-01-25,O050224
I050225,0,0.0,2024-06-22,O050225
I050226,0,0.0,2020-11-25,O050226
I050227,0,0.0,2022-06-23,O050227
I050228,0,0.0,2022-12-26,O050228
I050229,0,0.0,2019-12-12,O050229
I050230,0,0.0,2023-11-15,O050230
I050231,0,0.0,2023-09-30,O050231
I050232,0,0.0,2023-03-04,O050232
I050233,0,0.0,2022-10-23,O050233
I050234,0,0.0,2024-11-02,O050234
I050235,0,0.0,2022-12-03,O050235
I050236,0,0.0,2018-08-31,O050236
I050237,0,0.0,2018-07-18,O050237
I050238,0,0.0,2023-01-12,O050238
I050239,0,0.0,2021-06-10,O050239
I050240,0,0.0,2024-08-24,O050240
I050241,0,0.0,2020-06-20,O050241
I050242,0,0.0,2022-07-21,O050242
I050243,0,0.0,2024-08-19,O050243
I050244,0,0.0,2018-11-16,O050244
I050245,0,0.0,2019-09-04,O050245
I050246,0,0.0,2022-03-10,O050246
I050247,0,0.0,2015-04-27,O050247
I050248,0,0.0,2020-09-09,O050248
I050249,0,0.0,2024-11-20,O050249
I050250,0,0.0,2018-12-29,O050250
I050251,0,0.0,2019-07-28,O050251
I050252,0,0.0,2022-07-29,O050252
I050253,0,0.0,2024-09-28,O050253
I050254,0,0.0,2019-05-16,O050254
I050255,0,0.0,2019-12-29,O050255
I050256,0,0.0,2024-11-01,O050256
I050257,0,0.0,2020-07-30,O050257
I050258,0,0.0,2022-11-30,O050258
I050259,0,0.0,2022-07-09,O050259
I050260,0,0.0,2024-08-23,O050260
I050261,0,0.0,2022-04-21,O050261
I050262,0,0.0,2020-09-21,O050262
I050263,0,0.0,2022-07-22,O050263
I050264,0,0.0,2017-07-15,O050264
I050265,0,0.0,2021-08-12,O050265
I050266,0,0.0,2016-02-19,O050266
I050267,0,0.0,2024-11-29,O050267
I050268,0,0.0,2022-02-20,O050268
I050269,0,0.0,2024-08-02,O050269
I050270,0,0.0,2022-02-03,O050270
I050271,0,0.0,2023-01-14,O050271
I050272,0,0.0,2022-01-04,O050272
I050273,0,0.0,2020-12-29,O050273
I050274,0,0.0,2021-12-17,O050274
I050275,0,0.0,2021-11-17,O050275
I050276,0,0.0,2024-11-19,O050276
I050277,0,0.0,2024-11-25,O050277
I050278,0,0.0,2023-02-26,O050278
I050279,0,0.0,2023-12-01,O050279
I050280,0,0.0,2022-01-20,O050280
I050281,0,0.0,2018-10-15,O050281
I050282,0,0.0,2023-07-30,O050282
I050283,0,0.0,2017-03-13,O050283
I050284,0,0.0,2024-08-17,O050284
I050285,0,0.0,2021-01-05,O050285
I050286,0,0.0,2020-01-27,O050286
I050287,0,0.0,2022-09-28,O050287
I050288,0,0.0,2023-05-15,O050288
I050289,0,0.0,2022-04-10,O050289
I050290,0,0.0,2019-11-02,O050290
I050291,0,0.0,2021-06-10,O050291
I050292,0,0.0,2016-09-09,O050292
I050293,0,0.0,2023-09-15,O050293
I050294,0,0.0,2022-06-03,O050294
I050295,0,0.0,2023-03-26,O050295
I050296,0,0.0,2016-05-05,O050296
I050297,0,0.0,2022-04-20,O050297
I050298,0,0.0,2024-01-11,O050298
I050299,0,0.0,2023-06-08,O050299
I050300,0,0.0,2023-06-15,O050300
I050301,0,0.0,2022-03-26,O050301
I050302,0,0.0,2021-04-25,O050302
I050303,0,0.0,2022-07-10,O050303
I050304,0,0.0,2024-10-22,O050304
I050305,0,0.0,2024-06-03,O050305
I050306,0,0.0,2023-09-20,O050306
I050307,0,0.0,2021-05-31,O050307
I050308,0,0.0,2022-04-01,O050308
I050309,0,0.0,2022-04-28,O050309
I050310,0,0.0,2023-04-08,O050310
I050311,0,0.0,2022-01-22,O050311
I050312,0,0.0,2024-07-23,O050312
I050313,0,0.0,2022-03-22,O050313
I050314,0,0.0,2020-02-17,O050314
I050315,0,0.0,2023-03-04,O050315
I050316,0,0.0,2019-09-24,O050316
I050317,0,0.0,2018-03-02,O050317
I050318,0,0.0,2021-12-11,O050318
I050319,0,0.0,2022-11-08,O050319
I050320,0,0.0,2019-10-02,O050320
I050321,0,0.0,2023-11-04,O050321
I050322,0,0.0,2021-12-16,O050322
I050323,0,0.0,2023-03-01,O050323
I050324,0,0.0,2021-12-08,O050324
I050325,0,0.0,2022-06-17,O050325
I050326,0,0.0,2023-10-11,O050326
I050327,0,0.0,2023-12-19,O050327
I050328,0,0.0,2024-11-22,O050328
I050329,0,0.0,2021-11-23,O050329
I050330,0,0.0,2022-09-07,O050330
I050331,0,0.0,2018-02-13,O050331
I050332,0,0.0,2021-12-30,O050332
I050333,0,0.0,2024-11-23,O050333
I050334,0,0.0,2024-10-10,O050334
I050335,0,0.0,2022-03-26,O050335
I050336,0,0.0,2024-05-16,O050336
I050337,0,0.0,2017-04-06,O050337
I050338,0,0.0,2023-08-10,O050338
I050339,0,0.0,2016-12-27,O050339
I050340,0,0.0,2022-04-14,O050340
I050341,0,0.0,2022-09-02,O050341
I050342,0,0.0,2024-11-07,O050342
I050343,0,0.0,2020-08-12,O050343
I050344,0,0.0,2022-04-13,O050344
I050345,0,0.0,2023-08-18,O050345
I050346,0,0.0,2024-06-29,O050346
I050347,0,0.0,2021-07-03,O050347
I050348,0,0.0,2021-06-12,O050348
I050349,0,0.0,2018-11-09,O050349
I050350,0,0.0,2021-09-17,O050350
I050351,0,0.0,2024-08-10,O050351
I050352,0,0.0,2022-04-11,O050352
I050353,0,0.0,2024-05-28,O050353
I050354,0,0.0,2017-01-01,O050354
I050355,0,0.0,2022-02-10,O050355
I050356,0,0.0,2021-02-27,O050356
I050357,0,0.0,2017-02-11,O050357
I050358,0,0.0,2016-02-03,O050358
I050359,0,0.0,2024-01-14,O050359
I050360,0,0.0,2022-05-28,O050360
I050361,0,0.0,2018-03-20,O050361
I050362,0,0.0,2020-06-06,O050362
I050363,0,0.0,2022-08-13,O050363
I050364,0,0.0,2024-03-14,O050364
I050365,0,0.0,2020-09-28,O050365
I050366,0,0.0,2023-11-30,O050366
I050367,0,0.0,2022-07-29,O050367
I050368,0,0.0,2022-06-02,O050368
I050369,0,0.0,2022-12-27,O050369
I050370,0,0.0,2018-02-05,O050370
I050371,0,0.0,2020-12-15,O050371
I050372,0,0.0,2021-12-22,O050372
I050373,0,0.0,2016-11-07,O050373
I050374,0,0.0,2020-01-09,O050374
I050375,0,0.0,2023-12-03,O050375
I050376,0,0.0,2021-04-08,O050376
I050377,0,0.0,2021-10-27,O050377
I050378,0,0.0,2024-02-28,O050378
I050379,0,0.0,2024-10-24,O050379
I050380,0,0.0,2018-07-02,O050380
I050381,0,0.0,2018-05-19,O050381
I050382,0,0.0,2019-03-06,O050382
I050383,0,0.0,2020-12-30,O050383
I050384,0,0.0,2024-08-29,O050384
I050385,0,0.0,2024-07-01,O050385
I050386,0,0.0,2023-10-14,O050386
I050387,0,0.0,2015-08-12,O050387
I050388,0,0.0,2024-09-03,O050388
I050389,0,0.0,2022-12-19,O050389
I050390,0,0.0,2023-08-11,O050390
I050391,0,0.0,2021-09-19,O050391
I050392,0,0.0,2019-12-07,O050392
I050393,0,0.0,2023-02-19,O050393
I050394,0,0.0,2019-05-14,O050394
I050395,0,0.0,2021-02-09,O050395
I050396,0,0.0,2020-07-15,O050396
I050397,0,0.0,2022-12-22,O050397
I050398,0,0.0,2024-10-14,O050398
I050399,0,0.0,2023-01-24,O050399
I050400,0,0.0,2022-11-15,O050400
I050401,0,0.0,2021-05-22,O050401
I050402,0,0.0,2022-08-26,O050402
I050403,0,0.0,2019-09-02,O050403
I050404,0,0.0,2022-07-11,O050404
I050405,0,0.0,2021-04-18,O050405
I050406,0,0.0,2024-08-04,O050406
I050407,0,0.0,2019-08-13,O050407
I050408,0,0.0,2022-05-07,O050408
I050409,0,0.0,2023-10-17,O050409
I050410,0,0.0,2022-09-30,O050410
I050411,0,0.0,2021-06-20,O050411
I050412,0,0.0,2024-11-24,O050412
I050413,0,0.0,2022-09-24,O050413
I050414,0,0.0,2022-05-11,O050414
I050415,0,0.0,2020-09-17,O050415
I050416,0,0.0,2023-11-07,O050416
I050417,0,0.0,2023-11-25,O050417
I050418,0,0.0,2020-01-16,O050418
I050419,0,0.0,2016-04-11,O050419
I050420,0,0.0,2021-12-14,O050420
I050421,0,0.0,2022-02-26,O050421
I050422,0,0.0,2024-02-08,O050422
I050423,0,0.0,2024-03-23,O050423
I050424,0,0.0,2022-08-21,O050424
I050425,0,0.0,2021-08-27,O050425
I050426,0,0.0,2021-05-14,O050426
I050427,0,0.0,2020-02-14,O050427
I050428,0,0.0,2017-01-01,O050428
I050429,0,0.0,2017-05-24,O050429
I050430,0,0.0,2022-03-18,O050430
I050431,0,0.0,2017-04-10,O050431
I050432,0,0.0,2023-04-12,O050432
I050433,0,0.0,2017-08-18,O050433
I050434,0,0.0,2017-10-29,O050434
I050435,0,0.0,2022-01-06,O050435
I050436,0,0.0,2023-12-08,O050436
I050437,0,0.0,2022-03-04,O050437
I050438,0,0.0,2018-11-11,O050438
I050439,0,0.0,2024-06-29,O050439
I050440,0,0.0,2021-10-12,O050440
I050441,0,0.0,2024-10-23,O050441
I050442,0,0.0,2020-05-28,O050442
I050443,0,0.0,2021-05-17,O050443
I050444,0,0.0,2023-08-12,O050444
I050445,0,0.0,2022-06-06,O050445
I050446,0,0.0,2015-10-14,O050446
I050447,0,0.0,2023-06-07,O050447
I050448,0,0.0,2018-06-10,O050448
I050449,0,0.0,2018-08-17,O050449
I050450,0,0.0,2024-10-08,O050450
I050451,0,0.0,2018-06-24,O050451
I050452,0,0.0,2022-09-14,O050452
I050453,0,0.0,2020-06-28,O050453
I050454,0,0.0,2024-09-13,O050454
I050455,0,0.0,2019-05-17,O050455
I050456,0,0.0,2017-01-06,O050456
I050457,0,0.0,2016-09-17,O050457
I050458,0,0.0,2020-12-21,O050458
I050459,0,0.0,2022-01-11,O050459
I050460,0,0.0,2023-07-09,O050460
I050461,0,0.0,2022-02-07,O050461
I050462,0,0.0,2019-09-15,O050462
I050463,0,0.0,2019-09-08,O050463
I050464,0,0.0,2020-03-21,O050464
I050465,0,0.0,2024-10-08,O050465
I050466,0,0.0,2022-08-20,O050466
I050467,0,0.0,2024-07-14,O050467
I050468,0,0.0,2022-02-26,O050468
I050469,0,0.0,2022-08-23,O050469
I050470,0,0.0,2019-08-28,O050470
I050471,0,0.0,2024-09-19,O050471
I050472,0,0.0,2024-07-25,O050472
I050473,0,0.0,2024-03-13,O050473
I050474,0,0.0,2023-06-20,O050474
I050475,0,0.0,2021-12-03,O050475
I050476,0,0.0,2019-02-05,O050476
I050477,0,0.0,2016-11-15,O050477
I050478,0,0.0,2024-07-02,O050478
I050479,0,0.0,2020-12-21,O050479
I050480,0,0.0,2023-04-20,O050480
I050481,0,0.0,2024-07-01,O050481
I050482,0,0.0,2021-07-20,O050482
I050483,0,0.0,2024-04-24,O050483
I050484,0,0.0,2022-11-29,O050484
I050485,0,0.0,2019-05-22,O050485
I050486,0,0.0,2023-01-08,O050486
I050487,0,0.0,2024-03-26,O050487
I050488,0,0.0,2019-12-01,O050488
I050489,0,0.0,2023-06-28,O050489
I050490,0,0.0,2021-06-21,O050490
I050491,0,0.0,2018-06-30,O050491
I050492,0,0.0,2021-01-21,O050492
I050493,0,0.0,2020-11-03,O050493
I050494,0,0.0,2017-09-18,O050494
I050495,0,0.0,2016-12-19,O050495
I050496,0,0.0,2021-10-14,O050496
I050497,0,0.0,2024-08-15,O050497
I050498,0,0.0,2023-04-01,O050498
I050499,0,0.0,2023-12-19,O050499
I050500,0,0.0,2023-03-15,O050500
I050501,0,0.0,2023-12-23,O050501
I050502,0,0.0,2017-10-16,O050502
I050503,0,0.0,2021-05-14,O050503
I050504,0,0.0,2019-07-29,O050504
I050505,0,0.0,2020-04-24,O050505
I050506,0,0.0,2020-09-16,O050506
I050507,0,0.0,2018-06-07,O050507
I050508,0,0.0,2024-10-28,O050508
I050509,0,0.0,2024-01-10,O050509
I050510,0,0.0,2024-05-09,O050510
I050511,0,0.0,2022-09-29,O050511
I050512,0,0.0,2023-05-28,O050512
I050513,0,0.0,2024-11-08,O050513
I050514,0,0.0,2019-01-25,O050514
I050515,0,0.0,2023-03-14,O050515
I050516,0,0.0,2024-04-05,O050516
I050517,0,0.0,2018-09-23,O050517
I050518,0,0.0,2020-05-25,O050518
I050519,0,0.0,2023-11-30,O050519
I050520,0,0.0,2024-09-22,O050520
I050521,0,0.0,2020-06-01,O050521
I050522,0,0.0,2023-05-31,O050522
I050523,0,0.0,2023-01-30,O050523
I050524,0,0.0,2024-02-18,O050524
I050525,0,0.0,2019-11-21,O050525
I050526,0,0.0,2023-07-30,O050526
I050527,0,0.0,2023-02-12,O050527
I050528,0,0.0,2015-09-23,O050528
I050529,0,0.0,2022-09-20,O050529
I050530,0,0.0,2022-06-02,O050530
