INVOICE_ID,FINAL_AMOUNT,DISCOUNT_AMOUNT,ISSUE_DATE,ISSUE_TIME,ORDER_ID
I050087,0,0,2022-01-01,06:40:00,O037073
I050088,0,0,2019-12-14,15:29:00,O051497
I050089,0,0,2018-06-23,10:10:00,O020101
I050090,0,0,2017-08-19,17:09:10,O055645
I050091,0,0,2022-04-08,18:02:10,O031724
I050092,0,0,2024-05-07,13:39:04,O099247
I050093,0,0,2021-04-11,11:39:45,O065723
I050094,0,0,2023-02-23,15:23:44,O049914
I050095,0,0,2007-10-02,18:39:00,O051470
I050096,0,0,2023-04-16,17:03:00,O042463
I050097,0,0,2016-06-06,14:28:41,O032968
I050098,0,0,2020-09-09,14:13:51,O076902
I050099,0,0,2016-05-25,17:35:50,O053168
I050100,0,0,2022-03-14,11:40:43,O027554
I050101,0,0,2021-03-30,18:59:00,O086745
I050102,0,0,2014-07-06,16:55:18,O008469
I050103,0,0,2024-02-26,07:22:00,O059331
I050104,0,0,2022-08-12,12:41:00,O054571
I050105,0,0,2022-07-21,06:36:00,O049031
I050106,0,0,2020-02-14,12:45:00,O095687
I050107,0,0,2018-08-20,09:16:00,O018218
I050108,0,0,2020-07-17,16:35:13,O065311
I050109,0,0,2019-06-27,13:40:00,O063856
I050110,0,0,2011-06-03,18:36:23,O009429
I050111,0,0,2010-11-06,09:36:00,O058596
I050112,0,0,2021-10-25,11:29:00,O011258
I050113,0,0,2006-08-25,17:09:00,O015756
I050114,0,0,2019-04-15,06:51:49,O048851
I050115,0,0,2001-09-28,15:23:08,O001405
I050116,0,0,2024-01-26,15:52:00,O007821
I050117,0,0,2012-05-05,08:35:55,O092970
I050118,0,0,2022-07-20,12:46:00,O039644
I050119,0,0,2024-08-02,14:46:00,O035026
I050120,0,0,2020-06-08,18:01:00,O001919
I050121,0,0,2009-08-25,09:35:00,O066743
I050122,0,0,2024-09-17,16:22:00,O059604
I050123,0,0,2022-12-06,12:28:00,O019932
I050124,0,0,2019-07-20,18:51:53,O005014
I050125,0,0,2023-04-13,09:45:00,O070223
I050126,0,0,2018-10-27,16:34:00,O037433
I050127,0,0,2024-12-02,10:27:00,O084915
I050128,0,0,2007-04-08,08:45:00,O023166
I050129,0,0,2022-08-11,17:30:34,O033942
I050130,0,0,2015-01-11,15:50:44,O087379
I050131,0,0,2009-09-22,13:54:00,O058701
I050132,0,0,2018-10-12,15:01:00,O001232
I050133,0,0,2022-05-02,06:42:43,O061476
I050134,0,0,2020-09-19,13:37:00,O003600
I050135,0,0,2024-08-11,10:45:21,O080398
I050136,0,0,2010-03-07,15:29:00,O068364
I050137,0,0,2021-07-27,14:45:17,O050221
I050138,0,0,2011-03-05,06:44:01,O032570
I050139,0,0,2016-11-15,11:13:00,O080230
I050140,0,0,2024-09-26,18:40:24,O098052
I050141,0,0,2007-08-18,09:46:58,O099142
I050142,0,0,2019-11-22,11:18:03,O048699
I050143,0,0,2024-09-16,11:29:31,O061009
I050144,0,0,2017-05-17,14:22:00,O015416
I050145,0,0,2024-12-05,09:07:00,O077651
I050146,0,0,2011-03-30,14:25:00,O045022
I050147,0,0,2024-11-14,17:56:44,O077542
I050148,0,0,2023-09-03,09:52:00,O023957
I050149,0,0,2021-01-01,15:59:25,O078168
I050150,0,0,2004-06-17,12:15:50,O033554
I050151,0,0,2024-02-11,18:27:48,O009609
I050152,0,0,2014-12-17,15:40:09,O021258
I050153,0,0,2011-12-06,15:49:00,O054423
I050154,0,0,2022-07-16,12:12:30,O082750
I050155,0,0,2015-02-17,15:15:01,O018841
I050156,0,0,2019-05-18,13:00:27,O053560
I050157,0,0,2020-04-22,06:36:07,O074621
I050158,0,0,2008-09-13,14:08:00,O024481
I050159,0,0,2018-01-06,09:26:00,O031947
I050160,0,0,2020-01-27,11:18:22,O064634
I050161,0,0,2020-12-27,15:48:41,O098222
I050162,0,0,2015-02-25,11:13:00,O089796
I050163,0,0,2008-12-22,15:32:00,O017629
I050164,0,0,2020-08-26,13:50:00,O010286
I050165,0,0,2021-01-07,10:22:04,O067377
I050166,0,0,2021-04-05,07:25:00,O012661
I050167,0,0,2014-07-13,17:56:42,O084580
I050168,0,0,2015-08-14,18:30:00,O048571
I050169,0,0,2022-10-12,07:10:00,O080764
I050170,0,0,2021-12-15,06:52:56,O092021
I050171,0,0,2015-07-15,16:38:00,O009592
I050172,0,0,2023-12-18,06:34:52,O052036
I050173,0,0,2024-06-26,14:38:20,O048862
I050174,0,0,2009-12-09,13:20:00,O008797
I050175,0,0,2023-12-25,17:43:13,O032657
I050176,0,0,2020-07-17,18:27:53,O019781
I050177,0,0,2022-06-14,07:00:00,O002528
I050178,0,0,2023-11-30,12:02:00,O012586
I050179,0,0,2020-12-08,18:45:54,O052578
I050180,0,0,2022-03-25,11:26:16,O063419
I050181,0,0,2019-08-11,16:24:53,O058731
I050182,0,0,2010-07-18,17:39:29,O008776
I050183,0,0,2024-03-30,09:08:35,O057831
I050184,0,0,2022-04-30,06:33:00,O034139
I050185,0,0,2019-11-10,08:03:00,O017306
I050186,0,0,2003-01-20,15:45:07,O085448
I050187,0,0,2014-12-23,17:37:58,O047614
I050188,0,0,2022-04-14,12:04:20,O008164
I050189,0,0,2016-09-15,16:34:00,O004778
I050190,0,0,2010-03-24,14:26:00,O053291
I050191,0,0,2022-07-20,15:14:23,O061450
I050192,0,0,2023-09-04,16:07:15,O070921
I050193,0,0,2018-06-24,18:12:18,O021961
I050194,0,0,2009-10-11,18:21:00,O088857
I050195,0,0,2024-06-24,12:03:50,O004564
I050196,0,0,2022-08-03,07:47:00,O076690
I050197,0,0,2018-05-04,18:13:48,O096782
I050198,0,0,2022-05-11,18:49:00,O032569
I050199,0,0,2009-11-05,09:23:00,O040611
I050200,0,0,2023-08-12,15:31:00,O069966
I050201,0,0,2024-11-28,08:34:00,O063176
I050202,0,0,2013-11-28,18:55:00,O060899
I050203,0,0,2024-09-15,10:47:00,O068373
I050204,0,0,2019-05-21,11:56:00,O100448
I050205,0,0,2017-10-26,18:47:40,O084610
I050206,0,0,2021-01-25,16:50:23,O083647
I050207,0,0,2017-03-28,18:49:41,O093261
I050208,0,0,2013-02-04,16:09:00,O044359
I050209,0,0,2024-12-10,12:18:00,O074103
I050210,0,0,2019-03-01,17:35:00,O003614
I050211,0,0,2019-05-03,15:42:00,O033406
I050212,0,0,2022-04-27,07:23:00,O068673
I050213,0,0,2018-07-22,16:12:18,O089014
I050214,0,0,2016-02-07,17:15:38,O050292
I050215,0,0,2022-04-05,11:15:00,O025069
I050216,0,0,2023-07-19,10:43:00,O006786
I050217,0,0,2022-01-20,12:55:12,O045434
I050218,0,0,2022-09-27,07:09:00,O054978
I050219,0,0,2016-10-08,18:39:04,O096950
I050220,0,0,2024-06-21,12:08:07,O022516
I050221,0,0,2022-03-30,08:40:00,O047675
I050222,0,0,2013-11-30,18:27:26,O006274
I050223,0,0,2023-09-13,12:47:08,O045058
I050224,0,0,2018-07-27,14:43:22,O085707
I050225,0,0,2020-03-02,10:04:00,O022066
I050226,0,0,2022-12-28,18:44:21,O028654
I050227,0,0,2022-02-28,10:53:09,O087775
I050228,0,0,2019-10-15,18:02:00,O050178
I050229,0,0,2024-11-30,15:21:45,O090428
I050230,0,0,2010-05-02,17:59:19,O098530
I050231,0,0,2020-04-20,14:54:41,O075209
I050232,0,0,2021-11-11,14:36:46,O038519
I050233,0,0,2022-09-01,13:15:58,O021832
I050234,0,0,2016-06-08,18:47:11,O025008
I050235,0,0,2008-05-15,07:31:24,O095236
I050236,0,0,2023-08-10,08:32:00,O083950
I050237,0,0,2023-04-28,10:54:00,O029670
I050238,0,0,2023-07-28,07:01:00,O093156
I050239,0,0,2004-03-27,11:55:00,O035808
I050240,0,0,2016-08-16,12:45:16,O045268
I050241,0,0,2015-06-24,17:50:00,O008654
I050242,0,0,2024-11-23,17:22:28,O023641
I050243,0,0,2017-08-10,16:19:22,O009294
I050244,0,0,2024-06-13,11:44:58,O047711
I050245,0,0,2011-04-13,09:33:00,O021242
I050246,0,0,2022-06-08,13:45:41,O007799
I050247,0,0,2022-12-12,16:23:36,O028602
I050248,0,0,2022-11-25,11:24:26,O082362
I050249,0,0,2021-08-27,11:12:00,O003810
I050250,0,0,2020-02-07,11:06:00,O022461
I050251,0,0,2016-10-15,07:38:00,O084807
I050252,0,0,2024-10-06,06:38:52,O081398
I050253,0,0,2023-04-20,07:07:00,O020607
I050254,0,0,2024-09-19,18:41:00,O041919
I050255,0,0,2023-06-25,14:58:00,O096513
I050256,0,0,2021-09-18,15:26:43,O016722
I050257,0,0,2024-07-15,18:41:41,O052819
I050258,0,0,2022-07-05,18:37:39,O012769
I050259,0,0,2024-06-19,06:51:27,O071317
I050260,0,0,2017-07-12,07:12:00,O039052
I050261,0,0,2008-08-18,11:05:00,O007937
I050262,0,0,2012-10-05,08:19:00,O091973
I050263,0,0,2024-09-06,10:08:40,O081739
I050264,0,0,2017-08-25,13:20:00,O085605
I050265,0,0,2019-04-09,06:30:00,O018551
I050266,0,0,2015-05-23,06:55:23,O095437
I050267,0,0,2020-11-27,11:41:00,O006915
I050268,0,0,2000-07-26,16:26:51,O035612
I050269,0,0,2018-08-16,09:59:00,O075307
I050270,0,0,2010-05-23,07:43:36,O063061
I050271,0,0,2013-11-29,18:13:01,O028062
I050272,0,0,2022-06-14,11:15:00,O042089
I050273,0,0,2014-01-22,06:48:08,O064752
I050274,0,0,2019-09-21,13:14:00,O084873
I050275,0,0,2020-03-18,18:25:00,O086773
I050276,0,0,2014-03-20,11:16:08,O076697
I050277,0,0,2015-07-09,14:15:00,O000454
I050278,0,0,2014-03-10,07:12:35,O089088
I050279,0,0,2016-05-18,08:05:00,O100835
I050280,0,0,2018-09-08,11:03:00,O077933
I050281,0,0,2007-03-06,11:20:44,O090019
I050282,0,0,2024-08-09,14:30:24,O024739
I050283,0,0,2021-10-09,14:32:48,O060394
I050284,0,0,2019-07-08,16:13:14,O070364
I050285,0,0,2023-01-24,10:57:36,O062283
I050286,0,0,2009-01-16,14:24:00,O056883
I050287,0,0,2022-04-02,09:37:00,O074845
I050288,0,0,2011-05-01,06:57:36,O050370
I050289,0,0,2021-11-28,18:01:35,O053464
I050290,0,0,2016-08-03,16:59:00,O035060
I050291,0,0,2019-06-02,13:34:00,O008047
I050292,0,0,2012-07-24,06:54:00,O002281
I050293,0,0,2022-06-09,18:47:20,O012682
I050294,0,0,2021-03-29,07:52:00,O054142
I050295,0,0,2024-10-07,18:14:47,O092700
I050296,0,0,2011-09-21,07:01:00,O005020
I050297,0,0,2016-01-10,11:28:27,O081196
I050298,0,0,2021-02-11,06:56:00,O024912
I050299,0,0,2024-12-12,17:21:35,O026111
I050300,0,0,2015-12-25,14:57:00,O082205
I050301,0,0,2005-08-12,18:51:57,O028278
I050302,0,0,2017-02-11,12:32:00,O056511
I050303,0,0,2022-01-03,08:00:00,O089761
I050304,0,0,2018-11-04,12:10:00,O064329
I050305,0,0,2016-02-07,14:03:00,O066849
I050306,0,0,2019-05-22,13:46:00,O040553
I050307,0,0,2018-07-06,07:58:52,O046342
I050308,0,0,2024-02-01,17:56:56,O091815
I050309,0,0,2023-02-20,18:20:55,O090926
I050310,0,0,2021-10-27,06:48:00,O084325
I050311,0,0,2022-05-18,16:52:00,O095030
I050312,0,0,2023-07-11,08:25:02,O036936
I050313,0,0,2024-03-10,15:53:42,O055994
I050314,0,0,2012-02-28,09:56:32,O056109
I050315,0,0,2014-05-21,08:14:00,O052278
I050316,0,0,2005-10-04,07:18:00,O075487
I050317,0,0,2019-03-15,13:23:57,O068999
I050318,0,0,2008-05-03,13:46:09,O030579
I050319,0,0,2022-06-23,09:35:00,O014296
I050320,0,0,2011-10-06,14:25:43,O089517
I050321,0,0,2020-08-23,12:45:30,O017106
I050322,0,0,2007-07-15,14:53:46,O077316
I050323,0,0,2011-06-11,14:11:00,O066055
I050324,0,0,2022-07-20,13:05:00,O023745
I050325,0,0,2018-06-19,06:51:00,O074006
I050326,0,0,2005-06-07,15:28:04,O063821
I050327,0,0,2009-09-14,14:32:00,O089119
I050328,0,0,2018-06-27,12:43:00,O020218
I050329,0,0,2022-08-31,18:19:30,O041541
I050330,0,0,2024-02-09,15:30:17,O003591
I050331,0,0,2012-11-03,11:13:00,O082834
I050332,0,0,2016-12-28,09:35:00,O097038
I050333,0,0,2014-02-22,18:57:17,O087048
I050334,0,0,2018-12-24,07:09:19,O056643
I050335,0,0,2020-11-21,15:02:52,O099332
I050336,0,0,2017-02-24,15:13:00,O031514
I050337,0,0,2022-05-26,13:43:33,O025552
I050338,0,0,2023-06-20,12:46:36,O038664
I050339,0,0,2012-03-17,07:56:56,O097088
I050340,0,0,2024-11-27,13:18:03,O096275
I050341,0,0,2022-08-11,15:13:29,O073333
I050342,0,0,2024-08-07,17:07:01,O091848
I050343,0,0,2012-04-15,15:25:24,O082071
I050344,0,0,2021-03-10,15:56:00,O010448
I050345,0,0,2014-10-19,10:08:57,O032446
I050346,0,0,2024-11-07,13:09:11,O018337
I050347,0,0,2010-07-09,18:20:00,O071840
I050348,0,0,2015-07-26,06:58:00,O068949
I050349,0,0,2023-11-12,13:26:00,O010346
I050350,0,0,2017-12-02,09:48:00,O034690
I050351,0,0,2022-11-20,11:27:00,O099284
I050352,0,0,2024-08-26,11:23:00,O022904
I050353,0,0,2023-04-07,13:51:00,O020616
I050354,0,0,2024-01-14,07:39:00,O091944
I050355,0,0,2023-10-23,08:46:00,O001655
I050356,0,0,2023-06-03,07:21:00,O032126
I050357,0,0,2013-08-24,18:21:01,O028108
I050358,0,0,2015-04-17,14:49:19,O071734
I050359,0,0,2022-08-03,17:15:41,O024229
I050360,0,0,2022-03-16,14:05:00,O022917
I050361,0,0,2021-12-20,14:09:39,O063201
I050362,0,0,2014-06-07,10:47:26,O055395
I050363,0,0,2023-08-12,08:09:00,O009504
I050364,0,0,2023-01-30,17:03:13,O055341
I050365,0,0,2015-02-25,18:49:08,O094700
I050366,0,0,2022-05-31,08:16:00,O088150
I050367,0,0,2017-12-23,16:27:37,O062810
I050368,0,0,2020-02-20,16:39:23,O068786
I050369,0,0,2024-09-05,08:59:15,O040960
I050370,0,0,2023-04-02,08:01:00,O089379
I050371,0,0,2020-09-01,15:32:00,O088394
I050372,0,0,2015-07-20,13:56:00,O051854
I050373,0,0,2017-11-09,14:33:00,O066335
I050374,0,0,2021-04-12,09:51:36,O066033
I050375,0,0,2021-08-17,11:06:46,O088953
I050376,0,0,2017-06-22,11:09:00,O047537
I050377,0,0,2017-08-30,11:47:00,O040850
I050378,0,0,2022-07-07,07:32:04,O018182
I050379,0,0,2015-03-19,11:25:00,O065704
I050380,0,0,2022-08-21,17:40:14,O087849
I050381,0,0,2021-03-29,13:18:00,O077272
I050382,0,0,2022-12-23,12:25:00,O100940
I050383,0,0,2020-04-04,07:01:00,O089661
I050384,0,0,2004-01-15,13:07:11,O008552
I050385,0,0,2002-12-06,10:07:00,O085121
I050386,0,0,2014-07-04,09:02:00,O074655
I050387,0,0,2024-10-29,11:07:00,O028758
I050388,0,0,2020-06-18,09:53:00,O014922
I050389,0,0,2021-11-02,12:44:06,O061975
I050390,0,0,2012-08-05,14:19:00,O001725
I050391,0,0,2021-05-09,08:52:00,O064172
I050392,0,0,2010-12-27,13:29:19,O045828
I050393,0,0,2009-07-06,15:13:57,O091616
I050394,0,0,2018-06-10,14:03:55,O029686
I050395,0,0,2022-02-17,17:13:00,O010712
I050396,0,0,2014-07-03,16:59:46,O089354
I050397,0,0,2011-08-10,09:56:00,O042990
I050398,0,0,2015-06-03,17:42:38,O029776
I050399,0,0,2024-03-17,09:03:00,O024185
I050400,0,0,2022-03-26,14:32:00,O085288
I050401,0,0,2015-07-03,12:18:00,O042197
I050402,0,0,2022-03-01,18:22:24,O063577
I050403,0,0,2013-02-19,09:45:00,O063630
I050404,0,0,2023-06-13,15:04:00,O057583
I050405,0,0,2000-10-28,14:01:56,O063866
I050406,0,0,2008-05-30,17:25:00,O096462
I050407,0,0,2004-10-16,18:15:23,O028772
I050408,0,0,2002-04-30,16:17:00,O024179
I050409,0,0,2018-02-22,17:50:09,O016464
I050410,0,0,2019-01-31,13:09:05,O038724
I050411,0,0,2021-02-12,09:47:00,O092523
I050412,0,0,2021-12-15,12:10:00,O038244
I050413,0,0,2022-09-14,12:13:00,O075038
I050414,0,0,2024-04-24,07:12:00,O058922
I050415,0,0,2012-09-27,17:43:00,O098822
I050416,0,0,2024-09-13,15:59:29,O027592
I050417,0,0,2010-12-13,09:41:44,O002519
I050418,0,0,2004-02-23,15:51:00,O080327
I050419,0,0,2004-01-21,10:33:00,O056530
I050420,0,0,2024-03-20,12:40:27,O007455
I050421,0,0,2019-03-28,09:37:00,O024108
I050422,0,0,2024-11-15,07:05:00,O051239
I050423,0,0,2018-03-08,14:17:00,O038986
I050424,0,0,2022-11-05,14:11:17,O065560
I050425,0,0,2022-05-26,10:23:00,O059332
I050426,0,0,2017-12-28,06:30:37,O000829
I050427,0,0,2016-05-01,16:13:07,O041366
I050428,0,0,2020-02-02,18:22:06,O080233
I050429,0,0,2023-05-31,09:06:27,O079590
I050430,0,0,2024-03-28,09:08:35,O091437
I050431,0,0,2020-04-09,13:32:51,O067689
I050432,0,0,2006-06-12,11:09:00,O083606
I050433,0,0,2023-10-30,17:23:41,O031623
I050434,0,0,2023-08-16,08:21:00,O076920
I050435,0,0,2024-08-10,17:09:00,O079153
I050436,0,0,2024-06-20,10:22:47,O042668
I050437,0,0,2024-04-11,18:08:24,O100759
I050438,0,0,2017-02-27,12:59:10,O024695
I050439,0,0,2016-10-06,11:41:00,O052618
I050440,0,0,2024-09-11,16:17:48,O012554
I050441,0,0,2024-07-18,12:40:38,O027449
I050442,0,0,2021-04-08,13:57:20,O079142
I050443,0,0,2011-07-17,17:43:00,O047988
I050444,0,0,2019-11-16,12:03:00,O064037
I050445,0,0,2023-01-30,17:41:28,O099206
I050446,0,0,2010-09-30,09:21:43,O027265
I050447,0,0,2023-09-30,11:03:00,O022189
I050448,0,0,2023-11-14,09:31:00,O034059
I050449,0,0,2023-08-08,17:52:29,O001810
I050450,0,0,2011-12-11,07:45:00,O053708
I050451,0,0,2024-09-15,18:49:00,O001981
I050452,0,0,2017-01-28,07:41:00,O018798
I050453,0,0,2022-02-10,12:27:18,O019598
I050454,0,0,2007-04-09,07:52:00,O023166
I050455,0,0,2021-10-17,18:46:00,O060715
I050456,0,0,2023-09-07,08:14:14,O072783
I050457,0,0,2016-12-09,15:00:00,O021787
I050458,0,0,2023-08-02,18:30:22,O081179
I050459,0,0,2024-01-08,10:35:00,O014054
I050460,0,0,2008-08-03,08:43:00,O041823
I050461,0,0,2016-10-20,12:54:00,O095521
I050462,0,0,2023-06-14,18:18:00,O022400
I050463,0,0,2013-01-05,08:02:00,O080306
I050464,0,0,2017-10-09,07:46:00,O062400
I050465,0,0,2014-06-16,08:41:00,O046894
I050466,0,0,2022-10-21,18:46:00,O041093
I050467,0,0,2016-05-27,16:37:03,O085613
I050468,0,0,2003-12-07,13:33:00,O062532
I050469,0,0,2021-09-16,15:07:00,O044105
I050470,0,0,2017-11-08,06:40:00,O080311
I050471,0,0,2012-09-07,17:16:00,O043212
I050472,0,0,2016-07-24,16:20:41,O067155
I050473,0,0,2017-07-15,16:51:00,O013913
I050474,0,0,2019-10-03,07:44:00,O037470
I050475,0,0,2018-03-09,06:38:00,O086925
I050476,0,0,2021-07-04,07:57:00,O012982
I050477,0,0,2024-01-23,16:43:21,O023070
I050478,0,0,2019-06-18,18:36:21,O031756
I050479,0,0,2021-03-31,07:03:00,O081835
I050480,0,0,2023-11-04,16:12:00,O076569
I050481,0,0,2023-08-28,18:37:10,O033839
I050482,0,0,2024-10-09,12:16:00,O084998
I050483,0,0,2022-01-12,06:42:00,O059570
I050484,0,0,2018-09-18,08:20:00,O000900
I050485,0,0,2020-12-26,11:37:54,O043164
I050486,0,0,2020-10-25,08:35:00,O008364
I050487,0,0,2024-01-24,11:19:56,O024746
I050488,0,0,2017-06-25,10:12:48,O011126
I050489,0,0,2023-02-26,07:49:00,O084333
I050490,0,0,2015-06-13,08:08:00,O078453
I050491,0,0,2024-11-09,14:14:29,O063245
I050492,0,0,2023-04-06,11:01:43,O087507
I050493,0,0,2021-09-02,09:16:00,O067949
I050494,0,0,2023-01-04,10:12:00,O011800
I050495,0,0,2016-04-12,10:05:58,O035900
I050496,0,0,2004-12-30,11:16:00,O064842
I050497,0,0,2013-06-24,10:38:00,O086598
I050498,0,0,2024-05-27,09:37:00,O065789
I050499,0,0,2021-11-20,14:06:00,O059615
I050500,0,0,2021-08-28,08:35:00,O038204
I050501,0,0,2007-12-10,16:05:00,O062561
I050502,0,0,2022-05-24,13:26:00,O083143
I050503,0,0,2021-03-09,10:38:13,O020331
I050504,0,0,2024-01-19,16:31:00,O008419
I050505,0,0,2013-01-25,14:31:23,O037342
I050506,0,0,2022-02-10,18:27:58,O016131
I050507,0,0,2024-12-04,06:48:00,O078844
I050508,0,0,2017-05-27,18:10:07,O064137
I050509,0,0,2010-11-27,06:38:58,O017795
I050510,0,0,2023-03-29,10:51:00,O047382
I050511,0,0,2023-03-13,18:51:00,O016896
I050512,0,0,2021-10-30,14:11:00,O012435
I050513,0,0,2012-07-19,16:51:47,O026029
I050514,0,0,2021-01-08,17:04:51,O071153
I050515,0,0,2004-04-22,11:12:00,O026080
I050516,0,0,2015-10-28,07:33:00,O037716
I050517,0,0,2016-06-06,10:30:00,O061447
I050518,0,0,2024-04-04,17:06:00,O042451
I050519,0,0,2021-05-15,17:29:17,O058529
I050520,0,0,2024-06-18,08:29:00,O052796
I050521,0,0,2021-08-18,14:00:00,O058608
I050522,0,0,2020-04-25,18:51:23,O077832
I050523,0,0,2016-09-29,10:10:40,O048499
I050524,0,0,2016-01-29,12:52:00,O055903
I050525,0,0,2005-10-15,16:24:15,O079930
I050526,0,0,2023-02-12,16:11:12,O028343
I050527,0,0,2023-02-14,06:42:00,O057355
I050528,0,0,2016-11-18,07:02:00,O068862
I050529,0,0,2022-10-08,07:14:00,O041267
I050530,0,0,2021-09-01,12:43:00,O034879
I050531,0,0,2023-06-19,12:23:00,O068378
I050532,0,0,2021-11-22,06:40:02,O040974
I050533,0,0,2024-11-17,14:20:54,O038133
I050534,0,0,2003-10-25,18:37:33,O017112
I050535,0,0,2022-07-13,07:17:00,O007810
I050536,0,0,2013-11-15,07:49:00,O030300
I050537,0,0,2017-06-28,11:31:32,O044591
I050538,0,0,2021-03-26,14:34:00,O077265
I050539,0,0,2020-04-01,06:46:00,O036556
I050540,0,0,2024-08-12,10:25:00,O072303
I050541,0,0,2021-01-23,12:09:28,O099351
I050542,0,0,2015-01-12,14:36:00,O027972
I050543,0,0,2023-07-21,10:04:00,O054458
I050544,0,0,2023-07-01,07:43:00,O027856
I050545,0,0,2013-07-21,12:19:00,O080566
I050546,0,0,2024-11-16,13:28:44,O031957
I050547,0,0,2021-01-19,15:07:00,O064653
I050548,0,0,2018-02-04,18:33:42,O075798
I050549,0,0,2014-06-16,08:08:00,O049975
I050550,0,0,2024-03-25,09:41:08,O053854
I050551,0,0,2023-08-05,11:02:36,O020932
I050552,0,0,2016-03-10,17:15:06,O003299
I050553,0,0,2024-06-13,15:05:23,O013691
I050554,0,0,2024-03-11,17:57:17,O081899
I050555,0,0,2021-01-03,11:58:00,O000483
I050556,0,0,2019-07-03,12:36:35,O055675
I050557,0,0,2016-03-06,18:47:01,O017872
I050558,0,0,2021-01-11,15:01:00,O071035
I050559,0,0,2019-12-07,13:05:16,O018322
I050560,0,0,2021-05-16,16:04:00,O053592
I050561,0,0,2018-01-11,10:07:00,O044980
I050562,0,0,2011-04-27,08:40:36,O000601
I050563,0,0,2023-01-02,18:24:00,O059561
I050564,0,0,2024-07-26,11:27:06,O065056
I050565,0,0,2017-08-24,06:40:00,O028701
I050566,0,0,2024-09-07,13:48:00,O080086
I050567,0,0,2019-10-04,08:36:11,O011630
I050568,0,0,2024-04-03,13:19:13,O009855
I050569,0,0,2020-05-10,11:16:00,O030116
I050570,0,0,2020-09-28,17:34:04,O094731
I050571,0,0,2011-08-16,07:04:51,O093532
I050572,0,0,2020-12-10,17:31:19,O029953
I050573,0,0,2015-09-05,15:25:00,O089858
I050574,0,0,2021-11-02,13:44:16,O017738
I050575,0,0,2017-02-20,18:19:11,O095694
I050576,0,0,2019-12-02,17:27:00,O083798
I050577,0,0,2024-04-10,11:59:00,O047920
I050578,0,0,2005-10-22,09:46:00,O009869
I050579,0,0,2018-09-03,10:04:45,O055270
I050580,0,0,2021-07-26,08:13:21,O052934
I050581,0,0,2007-11-28,12:32:54,O023179
I050582,0,0,2012-09-10,06:35:00,O099100
I050583,0,0,2023-02-16,18:06:51,O091470
I050584,0,0,2022-11-26,12:27:34,O054127
I050585,0,0,2022-10-25,10:42:00,O066169
I050586,0,0,2017-10-05,12:58:29,O099226
I050587,0,0,1999-08-27,18:16:59,O063005
I050588,0,0,2020-04-14,11:17:00,O052862
I050589,0,0,2010-11-18,07:56:00,O005406
I050590,0,0,2024-11-29,06:44:00,O051413
I050591,0,0,2021-10-01,10:56:00,O075076
I050592,0,0,2024-10-27,14:34:09,O063558
I050593,0,0,2015-08-14,18:24:07,O031774
I050594,0,0,2019-08-02,07:57:00,O058421
I050595,0,0,2005-12-29,12:56:00,O098557
I050596,0,0,2022-05-09,09:48:00,O088152
I050597,0,0,2024-10-23,18:01:00,O045035
I050598,0,0,2017-08-02,18:45:00,O060532
I050599,0,0,2024-07-04,11:41:00,O026071
I050600,0,0,2018-07-25,07:20:20,O069985
I050601,0,0,2023-02-23,06:41:54,O091599
I050602,0,0,2020-11-30,06:38:00,O085355
I050603,0,0,2014-05-22,11:19:00,O072674
I050604,0,0,2021-10-12,08:21:00,O099199
I050605,0,0,2023-05-14,18:57:43,O077314
I050606,0,0,2020-12-21,09:19:00,O081638
I050607,0,0,2018-09-02,07:24:00,O042733
I050608,0,0,2022-01-06,15:53:02,O037867
I050609,0,0,2023-02-17,16:13:00,O053572
I050610,0,0,2018-02-16,12:55:00,O026331
I050611,0,0,2023-08-14,16:31:00,O097770
I050612,0,0,2016-10-24,17:20:48,O053438
I050613,0,0,2009-10-26,07:35:05,O083946
I050614,0,0,2023-10-18,13:04:15,O005689
I050615,0,0,2016-06-03,18:00:00,O031257
I050616,0,0,2003-07-27,16:42:00,O002030
I050617,0,0,2012-07-11,10:47:00,O030603
I050618,0,0,2013-02-17,14:01:00,O048920
I050619,0,0,2023-07-26,17:14:00,O050335
I050620,0,0,2017-02-24,12:58:00,O009998
I050621,0,0,2024-01-04,16:16:00,O098787
I050622,0,0,2012-09-17,11:39:14,O010671
I050623,0,0,2005-12-26,08:06:00,O024889
I050624,0,0,2024-05-17,07:18:00,O071295
I050625,0,0,2023-11-24,10:02:00,O051676
I050626,0,0,1999-10-05,16:44:59,O007726
I050627,0,0,2014-11-24,13:07:00,O066553
I050628,0,0,2015-07-12,16:50:38,O083725
I050629,0,0,2019-12-01,16:10:36,O065275
I050630,0,0,2019-02-26,09:36:00,O060415
I050631,0,0,2024-02-21,09:02:00,O100325
I050632,0,0,2010-10-23,16:45:58,O060713
I050633,0,0,2019-06-23,07:05:00,O027127
I050634,0,0,2023-08-15,13:49:00,O028061
I050635,0,0,2024-10-10,16:12:00,O071515
I050636,0,0,2004-09-04,18:04:05,O100898
I050637,0,0,2020-05-08,15:42:09,O075804
I050638,0,0,2012-09-03,15:38:00,O025035
I050639,0,0,2010-08-01,08:49:53,O094956
I050640,0,0,2017-04-28,15:50:40,O076185
I050641,0,0,2004-11-11,07:53:00,O054285
I050642,0,0,2024-04-20,06:57:29,O080281
I050643,0,0,2001-03-26,11:36:39,O048540
